text,aspects,polarities
Always good drinks and service is pretty good;,"['DRINKS', 'SERVICE']","['positive', 'positive']"
Atmosphere is nice and relaxed too...,['AMBIENCE'],['positive']
A great place to meet up for some food and drinks...  ,['RESTAURANT'],['positive']
Yakitori (bbq meats) is tasty too.,['FOOD'],['positive']
"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","['RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative']"
Price and quality of fish alone will keep us from making a return visit.,"['RESTAURANT', 'FOOD']","['negative', 'negative']"
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,['FOOD'],['negative']
No thanks!!!,['RESTAURANT'],['negative']
"This place, which is only a few months old, is perhaps Queens' biggest secret!",['RESTAURANT'],['positive']
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!","['LOCATION', 'AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,['SERVICE'],['negative']
We were then shooed inside.,['SERVICE'],['negative']
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",['SERVICE'],['negative']
"We left, never to return.",['RESTAURANT'],['negative']
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","['SERVICE', 'FOOD']","['negative', 'negative']"
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"['SERVICE', 'FOOD']","['negative', 'negative']"
The food is okay and the prices here are mediocre.,"['RESTAURANT', 'FOOD']","['neutral', 'neutral']"
Baluchi's has solid food and a nice decor at reasonable prices.,"['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
The only problem is that the manager is a complete incompetent.,['SERVICE'],['negative']
He offers subpar service and has no personality.,['SERVICE'],['negative']
"In fact, it appears he is going to go postal at any moment.",['SERVICE'],['negative']
There is no excuse for such lousy service!,['SERVICE'],['negative']
I have never before eaten 40 pieces of relatively good nigiri.,['FOOD'],['neutral']
You can do it here.,['FOOD'],['positive']
$20 for all you can eat sushi cannot be beaten.,['FOOD'],['positive']
"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",['RESTAURANT'],['positive']
"Most of the servers are very attentive, friendly and quite attractive.",['SERVICE'],['positive']
"The vibe is very relaxed and cozy, service was great and the food was excellent!","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Me and my girls will definitely go back.,['RESTAURANT'],['positive']
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"['LOCATION', 'FOOD']","['positive', 'positive']"
I would highly recommand requesting a table by the window.,['LOCATION'],['positive']
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
The food is great.,['FOOD'],['positive']
Personal pans are the perfect size for those hungry nights.,['FOOD'],['positive']
I heartily recommend.,['RESTAURANT'],['positive']
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,['SERVICE'],['negative']
Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,['SERVICE'],['negative']
"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","['LOCATION', 'AMBIENCE']","['positive', 'positive']"
The pizza was pretty good and huge.,['FOOD'],['positive']
The price very reasonable.,['RESTAURANT'],['positive']
We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,['FOOD'],['positive']
I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,['FOOD'],['negative']
"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",['FOOD'],['negative']
"La Rosa waltzes in, and I think they are doing it the best.",['FOOD'],['positive']
"Interesting selection, good wines, service fine, fun decor.","['FOOD', 'DRINKS', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
I love it.,['RESTAURANT'],['positive']
I plan on stopping by next week as well.,['RESTAURANT'],['positive']
"I found it on a cold night, the perfect spot to warm up.",['RESTAURANT'],['positive']
I recieved prompt service with a smile.,['SERVICE'],['positive']
"To me it exemplifies Soho, cute, artsy, interesting.",['AMBIENCE'],['positive']
Definately check it out!!!,['RESTAURANT'],['positive']
This place blew me away...by far my new favorite restaurant on the uppereast side.,['RESTAURANT'],['positive']
The wine list is extensive and impressive.,['DRINKS'],['positive']
LOVE the atmosphere - felt like I was in Paris.,['AMBIENCE'],['positive']
The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,['SERVICE'],['positive']
"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",['SERVICE'],['positive']
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","['FOOD', 'AMBIENCE']","['positive', 'positive']"
I lOVE THIS PLACE!,['RESTAURANT'],['positive']
Keep up the good work guys!,['RESTAURANT'],['positive']
I have to say I have never had a disapointing meal here.,['FOOD'],['positive']
We could have made a meal of the yummy dumplings from the dumpling menu.,['FOOD'],['positive']
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",['FOOD'],['positive']
Love Al Di La,['RESTAURANT'],['positive']
I recommend this place to everyone.,['RESTAURANT'],['positive']
Great food.,['FOOD'],['positive']
One of my favorite places in Brooklyn. ,['RESTAURANT'],['positive']
"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",['FOOD'],['positive']
Overpriced and not tasty ,['FOOD'],['negative']
The food here was mediocre at best. ,['FOOD'],['negative']
It was totally overpriced- fish and chips was about $15.... ,['FOOD'],['negative']
Tasty Dog!,['FOOD'],['positive']
"An awesome organic dog, and a conscious eco friendly establishment.","['RESTAURANT', 'FOOD']","['positive', 'positive']"
One of the best hot dogs I have ever eaten.,['FOOD'],['positive']
Can't wait to go back.,['RESTAURANT'],['positive']
The Cypriot restaurant has a lot going for it.,['RESTAURANT'],['positive']
But the best pork souvlaki I ever had is the main thing.,['FOOD'],['positive']
Run don't walk.,['RESTAURANT'],['positive']
Super YUMMY Pizza!,['FOOD'],['positive']
I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,['AMBIENCE'],['positive']
"I LOOOVE their eggplant pizza, as well as their pastas!",['FOOD'],['positive']
"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",['FOOD'],['positive']
"We had fun eating in there, we were there like around 3 a.m. in the morning!",['RESTAURANT'],['positive']
"Will comeback for sure, wish they have it here in LA..",['RESTAURANT'],['positive']
"Excellent food, although the interior could use some help.","['AMBIENCE', 'FOOD']","['positive', 'negative']"
"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",['AMBIENCE'],['negative']
"I paid just about $60 for a good meal, though :)",['FOOD'],['positive']
Great sake!,['DRINKS'],['positive']
"Reliable, Fresh Sushi",['FOOD'],['positive']
The sashimi is always fresh and the rolls are innovative and delicious.,['FOOD'],['positive']
Have never had a problem with service save a missing rice once.,['SERVICE'],['positive']
Delivery can be spot on or lacking depending on the weather and the day of the week.,['SERVICE'],['negative']
Delivery guy sometimes get upset if you don't tip more than 10%.,['SERVICE'],['negative']
Best. Sushi. Ever.,['FOOD'],['positive']
This place has ruined me for neighborhood sushi.,['FOOD'],['positive']
"Creative, consistent, fresh.",['FOOD'],['positive']
"Excellent sashimi, and the millennium roll is beyond delicious.",['FOOD'],['positive']
Not cheap but very yummy.,['FOOD'],['negative']
Love it.,['RESTAURANT'],['positive']
"Very, very nice",['RESTAURANT'],['positive']
"The place is a bit hidden away, but once you get there, it's all worth it.","['LOCATION', 'RESTAURANT']","['neutral', 'positive']"
not only is the food,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
Loved It,['RESTAURANT'],['positive']
We had a very nice time.,['RESTAURANT'],['positive']
"The waiter was attentive, the food was delicious and the views of the city were great.","['LOCATION', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
I'd definitely go back again.,['RESTAURANT'],['positive']
Great place to relax and enjoy your dinner,['AMBIENCE'],['positive']
There is something about their atmosphere that makes me come back nearly every week.,['AMBIENCE'],['positive']
"Place is open till late, no dress code.",['RESTAURANT'],['positive']
Good food: my favorite is the seafood spaghetti.,['FOOD'],['positive']
Highly recommended!,['RESTAURANT'],['positive']
Excellent food for great prices,['FOOD'],['positive']
My husband and I have been sold on this from the first visit.,['RESTAURANT'],['positive']
The wait staff is very courteous and accomodating.,['SERVICE'],['positive']
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.","['RESTAURANT', 'FOOD']","['negative', 'positive']"
There are no negatives to speak of.,['RESTAURANT'],['positive']
the bestt!,['RESTAURANT'],['positive']
my favorite place lol,['RESTAURANT'],['positive']
i love their chicken pasta cant remember the name but is sooo good,['FOOD'],['positive']
its alright,['RESTAURANT'],['neutral']
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",['RESTAURANT'],['positive']
"lobster was good, nothing spectacular.",['FOOD'],['neutral']
"its just a fun place to go, not a five star restaraunt.",['RESTAURANT'],['neutral']
Way below average,['RESTAURANT'],['negative']
I think the pizza is so overrated and was under cooked.,['FOOD'],['negative']
Had no flavor and the staff is rude and not attentive.,"['SERVICE', 'FOOD']","['negative', 'negative']"
Would NEVER go back,['RESTAURANT'],['negative']
I love this place,['RESTAURANT'],['positive']
I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,['FOOD'],['positive']
The service was quick and friendly.,['SERVICE'],['positive']
Everyone was smiling so that made me feel welcome.,['SERVICE'],['positive']
I thought the restaurant was nice and clean.,"['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
I ordered the vitello alla marsala and I was pretty impressed.,['FOOD'],['positive']
The veal and the mushrooms were cooked perfectly.,['FOOD'],['positive']
The potato balls were not dry at all... in fact it was buttery.,['FOOD'],['positive']
The only downside... they only take cash which is OK if you know about it ahead of time.,['RESTAURANT'],['negative']
I'll be back for sure.,['RESTAURANT'],['positive']
WORST PLACE ON SMITH STREET IN BROOKLYN,['RESTAURANT'],['negative']
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.","['SERVICE', 'FOOD']","['negative', 'negative']"
I would never recommend this place to anybody even for a casual dinner.,['RESTAURANT'],['negative']
awesome,['RESTAURANT'],['positive']
the food is always fresh ...,['FOOD'],['positive']
overpriced japanese food with mediocre service,"['SERVICE', 'FOOD']","['negative', 'neutral']"
Went here on sat 1/26 and was disappointed.,['RESTAURANT'],['negative']
Chicken teriyaki had tomato or pimentos on top??,['FOOD'],['negative']
food was luke warm.,['FOOD'],['negative']
The waitress was not attentive at all.,['SERVICE'],['negative']
I was looking for banana tempura for dessert and they dont have.,['FOOD'],['negative']
"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",['RESTAURANT'],['negative']
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'negative']"
I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,['FOOD'],['negative']
"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",['FOOD'],['positive']
Just go to Yamato and order the Red Dragon Roll.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
"If you don't like it, I don't know what to tell you.",['FOOD'],['positive']
The Seafood Dynamite is also otherworldly.,['FOOD'],['positive']
I'm not even going to bother to describe it; it speaks for itself.,['FOOD'],['positive']
Favorite Sushi in NYC,['FOOD'],['positive']
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
"In the summer months, the back garden area is really nice.",['AMBIENCE'],['positive']
The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,['FOOD'],['positive']
"The Dancing, White River and Millenium rolls are musts.",['FOOD'],['positive']
SO GOOD,['RESTAURANT'],['positive']
I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...),['RESTAURANT'],['positive']
Gross food – Wow-,['FOOD'],['negative']
I can't remember the last time I had such gross food in New York.,['FOOD'],['negative']
My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,['FOOD'],['negative']
And $11 for a plate of bland guacamole?,['FOOD'],['negative']
"Don't get me started on the margaritas, either.",['DRINKS'],['negative']
Mine tasted like the bartender had forgotten to add the tequila.,['DRINKS'],['negative']
Save your money and your time and go somewhere else.,['RESTAURANT'],['negative']
"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",['RESTAURANT'],['negative']
Great Indian Food!,['FOOD'],['positive']
When I got there the place was packed but they made sure to seat me quickly.,['SERVICE'],['positive']
"The food was good, the place was clean and affordable.","['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
I noticed alot of indian people eatting there which is a great sign for an indian place!,['RESTAURANT'],['positive']
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .","['FOOD', 'RESTAURANT', 'AMBIENCE']","['positive', 'positive', 'positive']"
The staff is very good.,['SERVICE'],['positive']
Love their drink menu.,['DRINKS'],['positive']
I highly recommend this beautiful place.,"['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
Nice for one time special occasion.,['RESTAURANT'],['positive']
They honored reservation on Sunday afternoon very well. ,['SERVICE'],['positive']
We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,['DRINKS'],['negative']
Food was OK.,['FOOD'],['neutral']
Nice view of river and NYC.,['LOCATION'],['positive']
I come here enjoy very much with husband.,['RESTAURANT'],['positive']
Remind me of home.,['RESTAURANT'],['positive']
Great survice,['SERVICE'],['positive']
MMMMMMMMMmmmmmm so delicious,['FOOD'],['positive']
A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,['AMBIENCE'],['positive']
Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
"Oh, and there's hookah.",['AMBIENCE'],['positive']
Raymond the bartender rocks!,['SERVICE'],['positive']
Pacifico is a great place to casually hang out.,['RESTAURANT'],['positive']
"The drinks are great, especially when made by Raymond.","['DRINKS', 'SERVICE']","['positive', 'positive']"
The omlette for brunch is great...,['FOOD'],['positive']
"the spinach is fresh, definately not frozen...",['FOOD'],['positive']
"quacamole at pacifico is yummy, as are the wings with chimmichuri.",['FOOD'],['positive']
A weakness is the chicken in the salads.,['FOOD'],['negative']
"It's just average, just shredded, no seasoning on it.",['FOOD'],['negative']
"Also, I personally wasn't a fan of the portobello and asparagus mole.",['FOOD'],['negative']
"Overall, decent food at a good price, with friendly people.","['SERVICE', 'FOOD']","['neutral', 'positive']"
Best Indian Restaurant in the City,['RESTAURANT'],['positive']
Decor needs to be upgraded but the food is amazing!,"['FOOD', 'AMBIENCE']","['negative', 'positive']"
This small Astoria souvlaki spot makes what many consider the best gyros in New York.,['FOOD'],['positive']
"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",['FOOD'],['positive']
"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.",['FOOD'],['positive']
Best restaurant in Brooklyn,['RESTAURANT'],['positive']
The best!,['RESTAURANT'],['positive']
"Great food, amazing service, this place is a class act.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
The veal was incredible last night.,['FOOD'],['positive']
"Fresh, mind blowing flavors.",['FOOD'],['positive']
This place is a must visit!,['RESTAURANT'],['positive']
"Delicious, creative and fun.",['FOOD'],['positive']
Got a date? Go here!,['RESTAURANT'],['positive']
Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.,['RESTAURANT'],['positive']
It is so romantic.,['AMBIENCE'],['positive']
"Its dark, and cozy.. there is always jazz music playing when we go.",['AMBIENCE'],['positive']
Most of the booths allow you to sit next to eachother without looking like 'that' couple.,['AMBIENCE'],['positive']
The food is all shared so we get to order together and eat together.,['FOOD'],['positive']
I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,['FOOD'],['positive']
Once you try it for a special occasion beware.. you can't stop!,['RESTAURANT'],['positive']
"You'll be ther for every anniversary, birthday, valentines day...",['RESTAURANT'],['positive']
For a Fabulous Wedding!,['RESTAURANT'],['positive']
My daughter's wedding reception at Water's Edge received the highest compliments from our guests.,['RESTAURANT'],['positive']
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,"['LOCATION', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive']"
Service was wonderful;,['SERVICE'],['positive']
everyone was cheerfully cooperative and helpful.,['SERVICE'],['positive']
"Paul, the maitre d', was totally professional and always on top of things.",['SERVICE'],['positive']
Thank you everyone at Water's Edge.,['RESTAURANT'],['positive']
would NOT go back.,['RESTAURANT'],['negative']
"Service ok but unfriendly,filthy bathroom.","['SERVICE', 'AMBIENCE']","['negative', 'negative']"
The high prices you're going to pay is for the view not for the food.,"['LOCATION', 'RESTAURANT', 'FOOD']","['neutral', 'negative', 'negative']"
"The bar drinks were Eh, ok to say the least.",['DRINKS'],['negative']
The stuff tilapia was horrid...tasted like cardboard.,['FOOD'],['negative']
"We thought the dessert would be better, Wrong!",['FOOD'],['negative']
$170 down the toilet...,['RESTAURANT'],['negative']
"oh speaking of bathroom , the mens bathroom was disgusting.",['AMBIENCE'],['negative']
"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",['AMBIENCE'],['negative']
Good Experience,['RESTAURANT'],['positive']
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,"['DRINKS', 'SERVICE']","['positive', 'negative']"
"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",['FOOD'],['negative']
"However, our main course was wonderful.",['FOOD'],['positive']
I had fish and my husband had the filet - both of which exceeded our expectations.,['FOOD'],['positive']
"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.","['SERVICE', 'FOOD']","['positive', 'negative']"
When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,['SERVICE'],['negative']
Not what I would expect for the price and prestige of this location.,"['RESTAURANT', 'SERVICE']","['negative', 'neutral']"
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'negative']"
"short and sweet – seating is great:it's romantic,cozy and private.",['AMBIENCE'],['positive']
The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,['AMBIENCE'],['positive']
The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,['SERVICE'],['positive']
The food was ok and fair nothing to go crazy.,['FOOD'],['neutral']
Over all the looks of the place exceeds the actual meals.,"['FOOD', 'AMBIENCE']","['positive', 'negative']"
So what you really end up paying for is the restaurant not the food.,"['FOOD', 'RESTAURANT', 'AMBIENCE']","['negative', 'neutral', 'negative']"
Will prob. not return but it is a great dinning experience to try atleast once.,['RESTAURANT'],['negative']
Impressed...,['RESTAURANT'],['positive']
Subtle food and service,"['SERVICE', 'FOOD']","['positive', 'positive']"
Noodle pudding is exactly the type of service and food I enjoy.,"['SERVICE', 'FOOD']","['positive', 'positive']"
"Servers are all different, Greg is my favorite.",['SERVICE'],['positive']
"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",['SERVICE'],['positive']
This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,['SERVICE'],['positive']
Prices are fair across the board for both food and bev.,"['DRINKS', 'FOOD']","['positive', 'positive']"
"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",['SERVICE'],['positive']
amazing fresh dogs but best of all endless toppings!!!,['FOOD'],['positive']
this place had ALL the trimmings and i mean all.,['FOOD'],['positive']
"peppers, onions, relish, chilli, cheeses, you NAME it.",['FOOD'],['positive']
amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
BEST DINING EXPERIENCE IN THE WEST VILLAGE!,['RESTAURANT'],['positive']
Stepping into Casa La Femme last night was a true experience unlike any other in New York!,['RESTAURANT'],['positive']
Highly impressed from the decor to the food to the hospitality to the great night I had!,"['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,['DRINKS'],['positive']
"Food took some time to prepare, all worth waiting for.","['SERVICE', 'FOOD']","['positive', 'neutral']"
We were drawn into the belly dancing show that captivated the crowd.,['AMBIENCE'],['positive']
I never write on these sites but this restaurant is def worth commending!,['RESTAURANT'],['positive']
Great find in the West Village!,['RESTAURANT'],['positive']
Maggot in the food!,['FOOD'],['negative']
"The menu looked great, and the waiter was very nice, but when the food came, it was average.","['SERVICE', 'FOOD']","['positive', 'positive']"
"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",['FOOD'],['negative']
"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",['SERVICE'],['positive']
"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",['SERVICE'],['negative']
"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",['SERVICE'],['negative']
We paid and left because we didn't feel like arguing any more.,['SERVICE'],['negative']
"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",['FOOD'],['negative']
"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.","['RESTAURANT', 'SERVICE']","['positive', 'negative']"
Unhygienic,['FOOD'],['negative']
I do not recommend.,['RESTAURANT'],['negative']
I got hair in my food 2 times of then !,['FOOD'],['negative']
"Great place, great value.",['RESTAURANT'],['positive']
"The food is flavorful, plentiful and reasonably priced.",['FOOD'],['positive']
The atmosphere is relaxed and casual.,['AMBIENCE'],['positive']
It's a great place to order from or sit-in.,['RESTAURANT'],['positive']
Awesome,['RESTAURANT'],['positive']
"Inexpensive, unassuming, great time!",['RESTAURANT'],['positive']
Sushi experience was unbelievable with my fiance.,['FOOD'],['positive']
Try it!,['RESTAURANT'],['positive']
Very pleased,['RESTAURANT'],['positive']
Good creative rolls!,['FOOD'],['positive']
"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",['RESTAURANT'],['positive']
"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",['FOOD'],['positive']
"One special roll and one regular roll is enough to fill you up, but save room for dessert!",['FOOD'],['positive']
"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",['FOOD'],['positive']
The appetizers are also delicious!,['FOOD'],['positive']
Amazing food.,['FOOD'],['positive']
Mazing interior.,['AMBIENCE'],['negative']
Great food!,['FOOD'],['positive']
I've had my fair share of modern Japanese and this spot delivers.,['FOOD'],['positive']
"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",['AMBIENCE'],['negative']
"If you're into being lost when you're just five feet from your table then hey, that's a good thing.",['AMBIENCE'],['negative']
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,"['AMBIENCE', 'FOOD']","['positive', 'negative']"
"Indo Chinese food, pretty good...",['FOOD'],['positive']
Not a very fancy place but very good Chinese style Indian food.,"['FOOD', 'AMBIENCE']","['neutral', 'positive']"
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",['FOOD'],['positive']
"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",['FOOD'],['negative']
Still we keep going back :),['RESTAURANT'],['positive']
I was speechless by the horrible food.,['FOOD'],['negative']
"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",['FOOD'],['negative']
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).","['SERVICE', 'FOOD']","['negative', 'negative']"
"I was so stunned, and I left the dinner hungry and majorly disappointing.",['RESTAURANT'],['negative']
This place survives on reputation alone.,['RESTAURANT'],['negative']
I will NEVER return.,['RESTAURANT'],['negative']
Best In ALL of NYC,['RESTAURANT'],['positive']
"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",['RESTAURANT'],['positive']
"for 7 years they have put out the most tasty, most delicious food and kept it that way...",['FOOD'],['positive']
"never swaying, never a bad meal, never bad service...","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
you should travel from the Bronx to try it...,['RESTAURANT'],['positive']
"great food, great wine list, great service in a great neighborhood...","['LOCATION', 'DRINKS', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
so delicious!!!!!!,['FOOD'],['positive']
Patsy's Pizza = true love,['RESTAURANT'],['positive']
Hands down the best pizza on the planet.,['FOOD'],['positive']
"In about 12 minutes, the thing is gone.",['FOOD'],['positive']
great hot dogs..,['FOOD'],['positive']
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,['FOOD'],['positive']
great toppings definitely a place you need to check out for late night munchies or a mid day boost!,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
great taste,['FOOD'],['positive']
"Great, original taste.",['FOOD'],['positive']
"For me dishes a little oily, but overall dining experience good.","['RESTAURANT', 'FOOD']","['negative', 'positive']"
Helpful service and average price per dish $10.,"['SERVICE', 'FOOD']","['positive', 'positive']"
The only thing that strikes you is the decor?(not very pleasant).,['AMBIENCE'],['negative']
great food,['FOOD'],['positive']
This place has great indian chinese food.,['FOOD'],['positive']
The flavors are amazing and the value is phenomenal.,['FOOD'],['positive']
"Be prepared to wait, because the place is pretty tiny.",['RESTAURANT'],['negative']
"Also, they do not take credit card so come with cash!",['RESTAURANT'],['neutral']
"Even though the place is not beautiful, the food speaks for itself.","['FOOD', 'AMBIENCE']","['negative', 'positive']"
"Best Indian Chinese in the city, by far!",['FOOD'],['positive']
AMAZING MY FAVORITE!!!,['RESTAURANT'],['positive']
"I came across Village Underground by accident, now I go there all the time.",['RESTAURANT'],['positive']
The martinis are amazing and very fairly priced.,['DRINKS'],['positive']
"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",['SERVICE'],['positive']
"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.","['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
You can get a table without a reservation if you get there early I they don't make you by bottles.,['SERVICE'],['positive']
