text,aspects,polarities
"Reliable, Fresh Sushi",FOOD,positive
Great food!,FOOD,positive
Will never be back.,RESTAURANT,negative
Go hungry and enjoy.,RESTAURANT,positive
"Food was okay, nothing great.",FOOD,neutral
the bestt!,RESTAURANT,positive
Always good drinks and service is pretty good;,DRINKS,positive
Great staff.,SERVICE,positive
No gimmicks here -- the food speaks for itself in its freshness and preparation.,FOOD,positive
Our server was very helpful and friendly.,SERVICE,positive
Nice value.,RESTAURANT,positive
The sake menu should not be overlooked!,DRINKS,positive
The soup for the udon was soy sauce and water.,FOOD,negative
"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE,negative
"Rao is a good restaurant, but it's nothing special.",RESTAURANT,neutral
The filet mignon dish was superb!,FOOD,positive
Mizu is the Japenese find in Grammercy.,RESTAURANT,positive
"They have it all -- great price, food, and service.",RESTAURANT,positive
Amazing!,FOOD,positive
This place is a must visit!,RESTAURANT,positive
"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). ",SERVICE,negative
Thius is a must for anyone who loves Shabu-Shabu.,FOOD,positive
"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",SERVICE,negative
"The service was attentive, yet discreet.",SERVICE,positive
Their pad penang is delicious and everything else is fantastic.,FOOD,positive
The best pad thai i've ever had.,FOOD,positive
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,SERVICE,negative
Even after they overcharged me the last time I was there.,SERVICE,negative
A coworker and I tried Pacifico after work a few Fridays and loved it.,RESTAURANT,positive
Wonderful strawberry daiquiries as well!,DRINKS,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",RESTAURANT,positive
"However, it is jus too good to not praise it.",RESTAURANT,positive
Bukhara is on my top 5 Indian places in NYC,RESTAURANT,positive
Great food.,FOOD,positive
The only fallback on this restaurant is the prices.,RESTAURANT,negative
You can get a table without a reservation if you get there early I they don't make you by bottles.,SERVICE,positive
"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD,positive
The service is good and the resturant is clean.,SERVICE,positive
"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",SERVICE,positive
Dumbfoundingly Poor,RESTAURANT,negative
We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD,positive
A must try!,RESTAURANT,positive
Food-awesome.,FOOD,positive
"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",SERVICE,negative
"Most importantly, food is excellent.",FOOD,positive
The place is beautiful!,AMBIENCE,positive
"The lobster knuckles (special of the day) were ok, but pretty tasteless.",FOOD,neutral
What a hassle!,RESTAURANT,negative
Patsy's Pizza = true love,RESTAURANT,positive
"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.",RESTAURANT,positive
"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",FOOD,positive
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD,negative
The service is good and ambience is good for a date or group outing.,SERVICE,positive
"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",AMBIENCE,negative
Love Pizza 33..,RESTAURANT,positive
The place's decor and hidden bathrooms made for a good laugh.,AMBIENCE,positive
I had to ask her three times before she finally came back with the dish Ive requested.,SERVICE,negative
"You are not eating haut cuisine with subtle hints of whatever but: Cassuolet, Steake Fritte, Tripe Stew, etc; simple stuff.",FOOD,positive
You should pass on the calamari.,FOOD,negative
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,FOOD,positive
The stuff tilapia was horrid...tasted like cardboard.,FOOD,negative
"Told us to sit anywhere, and when we sat he said the table was reserved.",SERVICE,negative
I wish they would change back to what it was before.,RESTAURANT,negative
Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,RESTAURANT,positive
"I would recommend Roxy's for that, but not for their food.",FOOD,negative
"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",SERVICE,negative
Have never had a problem with service save a missing rice once.,SERVICE,positive
Lives up to the hype,RESTAURANT,positive
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",LOCATION,positive
This small Astoria souvlaki spot makes what many consider the best gyros in New York.,FOOD,positive
supercilious scorn is in.,SERVICE,negative
The menu is limited but almost all of the dishes are excellent.,FOOD,negative
Highly recommend it!,RESTAURANT,positive
This is a wonderful place on all stand points especially value ofr money.,RESTAURANT,positive
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,RESTAURANT,positive
The food was good too.,FOOD,positive
skip dessert.,FOOD,negative
Go here.,RESTAURANT,positive
We have gone for dinner only a few times but the same great quality and service is given.,SERVICE,positive
Highly recommended.,RESTAURANT,positive
The only problem is that the manager is a complete incompetent.,SERVICE,negative
This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,RESTAURANT,positive
"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",RESTAURANT,positive
"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD,positive
"They're rude at times, and not very friendly.",SERVICE,negative
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,FOOD,negative
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",SERVICE,positive
Great find in the West Village!,RESTAURANT,positive
I must give it Yon out of Yon stars!,RESTAURANT,positive
"im not necessarily fanatical about this place, but it was a fun time for low pirces.",RESTAURANT,positive
It was wonderful.,RESTAURANT,positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,RESTAURANT,positive
"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",FOOD,positive
The staff offers impeccable service.,SERVICE,positive
Awsome Pizza especially the Margheritta slice.,FOOD,positive
"All in all, the food was great (except for the dessserts).",FOOD,positive
More Williamsburg Garbage,RESTAURANT,negative
And amazingly cheap.,FOOD,positive
Won't or Can't is not in the service directory.,SERVICE,negative
Highly impressed from the decor to the food to the hospitality to the great night I had!,FOOD,positive
"The bread was stale, the salad was overpriced and empty.",FOOD,negative
Located at the end of a magnificent block.,LOCATION,positive
So rude!!!,SERVICE,negative
Spreads and toppings are great - though a bit pricey.,FOOD,positive
Keep up the good work guys!,RESTAURANT,positive
great taste,FOOD,positive
The combination of super-fresh ingredients in the dishes are unusual but really delicious.,FOOD,positive
I had the Thai style Fried Sea Bass...which was very good. ,FOOD,positive
"Ambience is delightful, service impeccable.",SERVICE,positive
I noticed alot of indian people eatting there which is a great sign for an indian place!,RESTAURANT,positive
Try green curry with vegetables.,FOOD,positive
Sauce was watery and the food didn't have much flavor.,FOOD,negative
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",SERVICE,positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD,positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE,positive
One of my favorite places in Brooklyn. ,RESTAURANT,positive
"Service ok but unfriendly,filthy bathroom.",SERVICE,negative
"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD,positive
We asked for beverages and never received them.,SERVICE,negative
"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD,positive
"The food was very good, a great deal, and the place its self was great.",FOOD,positive
The service was friendly and the atmosphere was casual.,AMBIENCE,neutral
"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE,positive
"Bagels are ok, but be sure not to make any special requests!",FOOD,negative
"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",FOOD,positive
The service was the only thing good about this restaurant.,SERVICE,negative
The only thing more wonderful than the food (which is exceptional) is the service.,FOOD,positive
"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",SERVICE,negative
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",AMBIENCE,positive
I have never been so disgusted by both food an service.,FOOD,negative
"The vibe is very relaxed and cozy, service was great and the food was excellent!",SERVICE,positive
I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,FOOD,positive
Just go to Yamato and order the Red Dragon Roll.,FOOD,positive
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",DRINKS,neutral
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE,positive
"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",FOOD,positive
"Food took some time to prepare, all worth waiting for.",FOOD,neutral
"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",FOOD,negative
Patroon features a nice cigar bar and has great staff.,AMBIENCE,positive
So what you really end up paying for is the restaurant not the food.,RESTAURANT,neutral
"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",FOOD,negative
"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",FOOD,positive
Not what I would expect for the price and prestige of this location.,SERVICE,neutral
"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",SERVICE,negative
The service was excellent and the food was delicious.,FOOD,positive
"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",FOOD,negative
"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",AMBIENCE,positive
"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE,positive
sometimes i get good food and ok service.,FOOD,neutral
"The ambience was nice, but service wasn't so great.",AMBIENCE,negative
Not a very fancy place but very good Chinese style Indian food.,AMBIENCE,positive
not only is the food,FOOD,positive
"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.",FOOD,positive
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE,positive
It's a rather cramped and busy restaurant and it closes early.,AMBIENCE,negative
"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",FOOD,positive
"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",SERVICE,positive
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT,positive
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",SERVICE,positive
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",SERVICE,positive
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",AMBIENCE,negative
"During the course of the past 3 months, the chef and staff changed and it was not for the better.",FOOD,negative
The food is reliable and the price is moderate.,FOOD,neutral
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",SERVICE,positive
Food was good not great not worth the wait or another visit,FOOD,negative
Had no flavor and the staff is rude and not attentive.,FOOD,negative
Helpful service and average price per dish $10.,FOOD,positive
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,AMBIENCE,positive
"For the price, you cannot eat this well in Manhattan.",FOOD,positive
Over all it was a very nice romantic place .,AMBIENCE,positive
"For the people who want great food plus great service, Roxy is a place to AVOID!",FOOD,negative
It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,AMBIENCE,positive
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",SERVICE,positive
"Great service, great food.",FOOD,positive
"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",RESTAURANT,positive
"The crust is thin, the ingredients are fresh and the staff is friendly.",FOOD,positive
"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",RESTAURANT,positive
"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",SERVICE,positive
Rao's has the best service and atmosphere in NYC.,AMBIENCE,positive
Prices too high for this cramped and unappealing resturant.,AMBIENCE,negative
I highly recommend this beautiful place.,AMBIENCE,positive
The food is so cheap and the waiters are nice.,FOOD,positive
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",SERVICE,negative
"Even though the place is not beautiful, the food speaks for itself.",AMBIENCE,positive
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",SERVICE,negative
Noodle pudding is exactly the type of service and food I enjoy.,FOOD,positive
"Considering you will spend at least $60 a head, I expect better service. ",SERVICE,negative
The place is so cool and the service is prompt and curtious.,AMBIENCE,positive
Service was also horrible and the ambience is not that great.,AMBIENCE,negative
"service is friendly, and never had a problem walking in and getting a table.",SERVICE,positive
"Not only is the cuisine the best around, the service has always been attentive and charming.",FOOD,positive
"Great food, good size menu, great service and an unpretensious setting.",AMBIENCE,positive
"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",AMBIENCE,positive
"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",FOOD,neutral
"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",RESTAURANT,positive
"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",FOOD,positive
"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",FOOD,positive
"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",FOOD,negative
Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.,SERVICE,negative
"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",AMBIENCE,positive
"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",RESTAURANT,positive
great toppings definitely a place you need to check out for late night munchies or a mid day boost!,FOOD,positive
"great for a romantic evening, or a fun evening with friends...",AMBIENCE,positive
"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",FOOD,positive
"The food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD,positive
"sometimes i get bad food and bad service, sometimes i get good good and bad service.",FOOD,negative
"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.",FOOD,negative
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",FOOD,positive
The food is great and they have a good selecion of wines at reasonable prices.,FOOD,positive
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",SERVICE,positive
"The menu looked great, and the waiter was very nice, but when the food came, it was average.",FOOD,positive
"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",AMBIENCE,negative
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,AMBIENCE,negative
This is my first time writing a review for a restaurant because the food and service was excellent.,FOOD,positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,FOOD,positive
Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,FOOD,positive
"Excellent dumplings served amid clean, chic decor.",FOOD,positive
"The place is a bit hidden away, but once you get there, it's all worth it.",RESTAURANT,positive
"We have been to this place many times, and always have great food, wine, and service.",SERVICE,positive
The waitress was very patient with us and the food is phenomenal!,FOOD,positive
"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",FOOD,negative
"Try the Pad Thai, it's fabulous and their prices are so cheap!",FOOD,positive
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD,neutral
"Great food, great decor, great service.",AMBIENCE,positive
We both opted for a pasta dish and they were served timely and fresh.,FOOD,positive
"never swaying, never a bad meal, never bad service...",SERVICE,positive
"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",AMBIENCE,negative
The pizza is yummy and I like the atmoshpere.,FOOD,positive
"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",SERVICE,positive
"For me dishes a little oily, but overall dining experience good.",FOOD,positive
"However, go for the ambience, and consider the food just a companion for a trip across the world!",AMBIENCE,neutral
The owner and staff are all Japanese as well and that adds to the entire ambiance.,AMBIENCE,positive
"The food was good, the place was clean and affordable.",AMBIENCE,positive
"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",FOOD,positive
"Best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE,positive
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,FOOD,negative
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE,positive
"Terrible, terrible management - deserves to be shut-down.",SERVICE,negative
"We love the food, drinks, and atmosphere!",AMBIENCE,positive
"The food is outstanding and the service is quick, friendly and very professional.",FOOD,positive
The cream cheeses are out of this world and I love that coffee!!,FOOD,positive
delicious simple food in nice outdoor atmosphere.,FOOD,positive
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,SERVICE,negative
"Great food, amazing service, this place is a class act.",SERVICE,positive
If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,FOOD,negative
"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",SERVICE,positive
"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",FOOD,positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,FOOD,positive
"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",AMBIENCE,positive
Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,FOOD,positive
Subtle food and service,FOOD,positive
"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD,neutral
"The waiter was attentive, the food was delicious and the views of the city were great.",SERVICE,positive
I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,FOOD,positive
i love margherita pizza – i looove east village pizza,FOOD,positive
"The freshest, best variety, and the fastest delivery.",FOOD,positive
"The food is good, especially their more basic dishes, and the drinks are delicious.",FOOD,positive
"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",AMBIENCE,positive
"The view is spectacular, and the food is great.",FOOD,positive
"While the ambiance and atmosphere were great, the food and service could have been a lot better.",SERVICE,positive
"Though it's been crowded most times I've gone here, Bark always delivers on their food.",FOOD,neutral
"Ambience is so cute and quaint, good for business although we were there on vacation.",AMBIENCE,positive
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD,positive
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",SERVICE,negative
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,SERVICE,positive
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",AMBIENCE,positive
Everything was going good until we got our meals.,FOOD,negative
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",AMBIENCE,negative
The food is great and the environment is even better.,FOOD,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",SERVICE,positive
"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE,positive
What you are paying for is the environment and the name.,AMBIENCE,neutral
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",AMBIENCE,positive
Baluchi's has solid food and a nice decor at reasonable prices.,AMBIENCE,positive
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",FOOD,negative
"I wish I could like this place more, and I wish someone would retrain the staff.",SERVICE,negative
"Nice atmosphere, the service was very pleasant and the desert was good.",SERVICE,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,SERVICE,positive
"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",FOOD,positive
"Excellent food, although the interior could use some help.",FOOD,negative
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",SERVICE,positive
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",FOOD,positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",AMBIENCE,positive
"A cool bar with great food, and tons of excellent beer.",DRINKS,positive
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",RESTAURANT,positive
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD,positive
A little crowded but they move that line really fast!,SERVICE,negative
"The food arrived 20 minutes after I called, cold and soggy.",FOOD,negative
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",FOOD,positive
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",AMBIENCE,positive
Price and quality of fish alone will keep us from making a return visit.,FOOD,negative
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",FOOD,positive
I thought the restaurant was nice and clean.,AMBIENCE,positive
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE,negative
Fabulous food - if the front of house staff don't put you off – ,FOOD,negative
Gorgeous place ideal for a romantic dinner,AMBIENCE,positive
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",FOOD,positive
"Price is high but the food is good, so I would come back again.",FOOD,negative
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD,positive
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,AMBIENCE,neutral
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",SERVICE,positive
"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",FOOD,positive
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,SERVICE,negative
"good music, great food, speedy service affordable prices.",RESTAURANT,positive
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD,negative
Very affordable and excellent ambient!,AMBIENCE,positive
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD,positive
I loved everythig about it-especially the shows and actors.,AMBIENCE,positive
"Great food, great prices, great service.",SERVICE,positive
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,FOOD,positive
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",AMBIENCE,negative
The view is breathtaking the service is top notch... the ambiance is wonderfull.,SERVICE,positive
"Always a nice crowd, but never loud.",AMBIENCE,positive
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,SERVICE,negative
"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",AMBIENCE,positive
"An awesome organic dog, and a conscious eco friendly establishment.",FOOD,positive
"The drinks are great, especially when made by Raymond.",SERVICE,positive
Right off the L in Brooklyn this is a nice cozy place with good pizza.,FOOD,positive
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,FOOD,negative
"Average to good Thai food, but terrible delivery.",FOOD,negative
Decor needs to be upgraded but the food is amazing!,AMBIENCE,positive
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",SERVICE,positive
"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",FOOD,negative
"I found the food, service and value exceptional everytime I have been there.",SERVICE,positive
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",SERVICE,positive
"Overall, decent food at a good price, with friendly people.",FOOD,positive
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD,positive
Go to Volare for 1st class service and terrific food.,FOOD,positive
"Good spreads, great beverage selections and bagels really tasty.",FOOD,positive
The place is small and cramped but the food is fantastic.,AMBIENCE,positive
Great food and the prices are very reasonable.,FOOD,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,AMBIENCE,positive
"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",SERVICE,positive
"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",FOOD,negative
Always good drinks and service is pretty good;,SERVICE,positive
"They have it all -- great price, food, and service.",SERVICE,positive
Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,FOOD,positive
"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",SERVICE,negative
The service is good and the resturant is clean.,AMBIENCE,positive
The service is good and ambience is good for a date or group outing.,AMBIENCE,positive
"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",FOOD,negative
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",RESTAURANT,positive
We have gone for dinner only a few times but the same great quality and service is given.,FOOD,positive
This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,AMBIENCE,positive
"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",AMBIENCE,positive
"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",AMBIENCE,positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD,positive
Highly impressed from the decor to the food to the hospitality to the great night I had!,RESTAURANT,positive
"Ambience is delightful, service impeccable.",AMBIENCE,positive
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",FOOD,negative
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,AMBIENCE,positive
"Service ok but unfriendly,filthy bathroom.",AMBIENCE,negative
"The staff was accomodating, the food was absolutely delicious and the place is lovely.",FOOD,positive
"The vibe is very relaxed and cozy, service was great and the food was excellent!",AMBIENCE,positive
"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",AMBIENCE,negative
So what you really end up paying for is the restaurant not the food.,AMBIENCE,negative
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",SERVICE,positive
"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!",FOOD,positive
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",AMBIENCE,positive
"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",FOOD,negative
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",FOOD,positive
