text,aspects,polarities
El trato del personal fue muy bueno.,SERVICE,positive
El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.,SERVICE,positive
El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.,FOOD,positive
"La comida exquisita, abundante, el ambiente y servicio muy agradables.",FOOD,positive
"Para un menu gastronomico, si la comida es solo buena, por no decir discreta (en lo que a paella como plato principal se refiere) el resultado fue algo decepcionante, aunque el precio podria considerarse excepcional.",FOOD,negative
"Hubiera mejorado con un mejor trato, servicio mas predilecto, mesa mas confortable.",SERVICE,negative
"Esperaba un poco más del arroz, por lo demás, todo muy correcto.",FOOD,positive
"Un menú estupendo, muy completo.",FOOD,positive
"El trato muy bueno, muy amables, el arroz exquisito y a mitad de precio, lo recomiendo.",FOOD,positive
"Restaurante correcto sin más pretensiones, abundante la comida pero sin una calidad extraordinaria.",FOOD,positive
"El servicio pésimo, lento y no se enteraba de nada.",SERVICE,negative
El arroz tampoco me sorprendio.,FOOD,neutral
No creo que repita.,RESTAURANT,negative
Muy buena carta y platos abudantes.,FOOD,positive
El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,SERVICE,positive
El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,AMBIENCE,positive
"Hicimos la cena de trabajo y estuvimos muy bien atendidos, el servicio muy bueno y la comida de las mejores que hemos hecho un dia como este que los restaurantes se llenan de grupos.",SERVICE,positive
Arróz muy bueno y buena cantidad.,FOOD,positive
Muy bueno restaurante.,RESTAURANT,positive
"de miedo, navajas con tierra, musclos con sabor a ""no se"", calamares que parecian tortillitas, vino blanco poco frio, jamon ""iberico"" calificacion 5 justito y por fin la paella muy buena la verdad, despues para rematar la faena los lavabos sucios, en la renfe creo que estan mas limpios, pues nada mas ""muy contentos"", no volveremos mas.",FOOD,negative
Muy bien.,RESTAURANT,positive
Muy bien.,RESTAURANT,positive
Muy bien.,RESTAURANT,positive
Muy bien.,RESTAURANT,positive
Pica pica y vino muy buenos.,FOOD,positive
Servicio muy bueno y nos han tenido en cuenta.,SERVICE,positive
Servicio y calidad correctos.,SERVICE,positive
Excelentes arroces.,FOOD,positive
Todo muy bien,RESTAURANT,positive
"El servicio correcto, trato agradable, el precio también.",SERVICE,positive
"Los arroces espectaculares, muy bien.",FOOD,positive
"El restaurante está muy bien, céntrico, buenos precios y la comida muy buena.",FOOD,positive
"Merece la pena el menu degustación, por 32,50 euros tiene una calidad excelente.",FOOD,positive
"El tapeo en la barra es fantástico, variado y precio correcto.",FOOD,positive
Merece la pena desde luego. ,RESTAURANT,positive
Local decorado muy moderno y elegante.,AMBIENCE,positive
La comida y el servicio muy bien y el precio mejor todavía.,SERVICE,positive
La comida y el servicio muy bien y el precio mejor todavía.,FOOD,positive
Muy recomendable. ,RESTAURANT,positive
Si siguen así pienso que pueden tener un buen futuro. ,RESTAURANT,positive
"El local me encanta, el servicio muy bueno, la comida genial, aunque yo destacaría el huevo a 65 grados y el sashimi de atun que es para flipar y una torrija que te dan ganar de repetir, estuve allí el miércoles pasado con unas amigas y tenemos claro que volveremos , ah!",FOOD,positive
por cierto los precios muy razonbles ,RESTAURANT,positive
"la comida muy buena y atención buenísima, el menú degustación se queda bastante corto de cantidad, necesitas pedir algún plato mas y eso te eleva el precio, ya que las raciones son muy justas ",FOOD,positive
"La carta tiene platos muy apetecibles, es difícil decidirse y el trato es correcto.",SERVICE,positive
Sí es cierto que tardaron muchísimo en atendernos y que faltan pequeños detalles como una carta de vinos.,SERVICE,negative
"Algunos de los platos, no tenían la calidad que esperamos (como el pulpo braseado) y no pudimos probar el atún porque se les había terminado.. ",FOOD,negative
El precio puede ser algo elevado pero es un lugar agradable. ,RESTAURANT,negative
"Nos gusto mucho el sitio, la comida y la atenciónTomamos el menu desgustacion y merece la pena, las raciones no son generosas pero no te vas con hambre, solo una pega: que la carne estaba templadaMuy recomendable para quien busca calidad y no cantidadAdemas no hay sorpresas de que si te cobro mas por pedir otra botella de vino o el pan……Ademas café y chupito incluido en los 34€/persona ",FOOD,positive
"Estuve cenando ayer por la noche, tenía ganas de probarlo, la verdad es que la comida estaba buena, de hecho felicitamos al cocinero (creo que se llamaba César).",FOOD,positive
"Y si bien repito que la comida estaba muy correcta, incluso por encima de la media de lo que se come en muchos sitios, lo cierto es que la cantidad de las raciones era justita.",FOOD,positive
"En cualquier caso un sitio interesante para cenar, en concreto el pulpo con langostinos, delicioso. ",FOOD,positive
Pedimos el menú degustación y la verdad estaba todo muy bueno.,FOOD,positive
"Los canelones de gallina trufados, excelentes, así como el huevo y el postre.",FOOD,positive
Volveremos sin dudarlo. ,RESTAURANT,positive
Buena calidad y precio razonable.,FOOD,positive
Nos gusto tanto que al día siguiente fuimos a cenar.,RESTAURANT,positive
"El único “pero” es el tiempo de espera entre plato y plato, pero entiendo que no es excesivo si tenemos en cuenta que los platos son muy elaborados y se hacen en el momento. ",SERVICE,neutral
"Pues discrepo del anterior comunicante Yo suelo comer mucho en el Frances y aunque es cierto que ha bajado algo la calidad se sigue comiendo bien, abundante y en un sitio acogedorLo recomiendo porque a pesar de todo se sigue comiendo bien es cierto que se echa en falta a jose el dueño, ahora estan los hijos y siempre pierde algo al pasar d euna generacion a otra  ",FOOD,positive
La comida buenísima y sorprendente y el servicio impecable.,SERVICE,positive
La comida buenísima y sorprendente y el servicio impecable.,FOOD,positive
La comida estupenda y el trato magnífico. ,FOOD,positive
"Excelente trato y excelente comida, muy recomendable. ",FOOD,positive
La comida excelente.,FOOD,positive
el servicio un poco lento. ,SERVICE,neutral
"Buena voluntad pero exceso d ingredientes a fusionar,nada sublime ni sorprendente,amabilidad mucho camino x delante,no para repetir,a destacar q como el vino elegido no nos gustó nos lo cambiaron sin coste ",SERVICE,negative
Mi opinión es que entonces es una estafa.,RESTAURANT,negative
"lo mejor el jamon en lugar de sidreria pondria jamoneria, en mivida tome mejor jamonun saludo ",FOOD,positive
Destaca en todo lo que ofrece y lo hace de manera sobresaliente con la carne y los pescados.,FOOD,positive
Lo he visitado en varias ocasiones y he de destacar la excelente calidad de la materia prima y el saber hacer en la cocina.,FOOD,positive
"Puedes encontrar desde un chuletón bien trabajado, pasando por unos pescados en su punto justo o irte a menús mas elaborados, llenos de sabor y contrastes sin adulteraciones en el sabor.",FOOD,positive
Relación calidad-precio fantástica.,FOOD,positive
Todo óptimo.,RESTAURANT,positive
Siempre es excelso en su comida y perfecto en su servicio.,SERVICE,positive
Hacia tiempo que no habia estado y la experiencia fue muy decepcionante.,RESTAURANT,negative
Extremadamente caro por el tipo de cocina.,FOOD,negative
"Croquetas oleosas, salmón marinado insulso y escaso láminas transparentes, alcachofas con almejas duras  y sosas de vivero cuando el precio del plato fue de 28€, el carpaccio de rape  testimonial.",FOOD,negative
El trato del maitre que nos tomó nota fue de muy poca profesionalidad impresionante y rozando la mala educación.,SERVICE,negative
me encanta.,RESTAURANT,positive
Un restaurante muy recomendable.,RESTAURANT,positive
La comida es deliciosa y las cantidades son más que aceptables.,FOOD,positive
Algo caro pero sin duda muy recomendable para comer bien en Barcelona.,RESTAURANT,negative
Prefiero no opinar por el desengaño que tuve.,RESTAURANT,negative
El servicio excelente.,SERVICE,positive
El servicio excelente.,SERVICE,positive
El servicio excelente.,SERVICE,positive
El servicio excelente.,SERVICE,positive
"Atentos, educados, discretos, todos cuantos nos atendieron y al despedirnos acudieron a darnos el último adios y el ""hasta la próxima.."" Prometimos volver pero esa vez con muchos más amigos a los que, previamente, habremos informado de ese almuerzo que nos redondeó un sábado inolvidable.",SERVICE,positive
Gracias.,RESTAURANT,positive
Es muy buen restaurante.,RESTAURANT,positive
"Este es mucho mas elegante, el trato muy correcto y la ambientacion te hace sentir muy a gusto.",AMBIENCE,positive
La comida de calidad.,FOOD,positive
Recomiendo los calçots rebozados.,FOOD,positive
el restaurante y la comida estupenda.,FOOD,positive
Pero la mujer que esta de cajera que fue quien nos recibio desde el primer momento nos hablo en catalan incluso dandose cuenta de que no lo entendiamos.,SERVICE,negative
"Los primeros bien, la carne excelente.",FOOD,positive
Deberían revisar las raciones que sirven: son realmente escasas!!,FOOD,negative
"Comida y servicio excelentes, única pega la ya mencionada; raciones muy ""minimalistas"".",SERVICE,positive
"Comida y servicio excelentes, única pega la ya mencionada; raciones muy ""minimalistas"".",FOOD,positive
"La reserva sin ningún problema, la atención inmejorable, preguntándonos si todo estaba en orden y el punto de la comida.",SERVICE,positive
"Y el lugar está muy bien decorado, sencillo, pero elegante.",AMBIENCE,positive
"Mi acompañante una sopa de cebolla, que de textura y de sabor estaban muy buenas, pero parecía poca cosa, porque en pocas cucharadas se acaba de comer enseguida.",FOOD,positive
"Y de segundo merluza con almejas en salsa verde, que eran pocos trozos, pero de primera calidad y muy bueno.",FOOD,positive
"Si bien agradecía que no fueran unas cantidades muy grandes, no es lo que se suele comer en casa.",FOOD,neutral
"Yo pedí foie con tostadas, que la cantidad era más que correcta, si bien había pocas tostadas para la cantidad que era de foie.",FOOD,neutral
"Muy buen sabor, en cualquier caso.",FOOD,positive
"Y el segundo, paletilla de ternasco, de tamaño un pelín escaso (era en forma de redondo) y muy rico.",FOOD,positive
"Sin embargo, yo que soy de comer bastante, me daba la sensación de comer poco.",FOOD,negative
Muy bueno y con helado de limón.,FOOD,positive
Lo que sí me da la sensación es de haber comido poco.,FOOD,positive
"Cosa que no me quedé con hambre, pero las raciones eran pequeñas en comparación con el precio.",FOOD,negative
Yo vi por ejemplo un plato de judías verdes que era una cantidad muy muy pequeña que eran los comensales vecinos que teníamos a nuestro lado.,FOOD,negative
"Está muy bien el lugar, estupendamente presentado, servicio inmejorable, buenos productos y de primera calidad, pero cantidades bajo mi punto de vista escasas, sobre todo si eres de comer mucho.",FOOD,positive
"Está muy bien el lugar, estupendamente presentado, servicio inmejorable, buenos productos y de primera calidad, pero cantidades bajo mi punto de vista escasas, sobre todo si eres de comer mucho.",SERVICE,positive
"Hemos cenado muy bien, el menú montecito,la atención estupenda,El ambiente muy acogedor, la botella de vino de 500cc, se queda escasa para la cena.",DRINKS,positive
"Hemos cenado muy bien, el menú montecito,la atención estupenda,El ambiente muy acogedor, la botella de vino de 500cc, se queda escasa para la cena.",FOOD,negative
Estuve este sabado pasado cenando y he de felicitar tanto al restaurante como al camarero que nos atendio y por supuesto la comida.,SERVICE,positive
"Un sitio muy bonito, bien atendido, personal muy agradable, la comida bien servida y sin esperas y el sitio encantador.",SERVICE,positive
"Un sitio muy bonito, bien atendido, personal muy agradable, la comida bien servida y sin esperas y el sitio encantador.",AMBIENCE,positive
(El entrecotte de vaca estaba delicioso) ,FOOD,positive
aceptable.,RESTAURANT,positive
muy  bien cortado el jamon y de buena calidad.,FOOD,positive
bastante bien el resto fe lis entrantes.,FOOD,positive
"mejorables las costillas,ya que se anuncia costillas y se incluyen chuletas.",FOOD,neutral
en conjunto bien. ,RESTAURANT,positive
"Servicio bienentorno muy agradable, realmente recomendable podremos repetir seguro.En cuanto a la comida relación precio calidad buena, los platos bien servidos y con cantidad suficiente, no nos quedamos con hambre, estuvimos tres personas.Unicamente comentar que seguramente por la hora que eran casi las 5 de la tarde, las brasas no debian de estar en su punto puesto que tanto el entrecot de vaca como el ternasco no tenian la presencia de es primer golpe de calor que los pone doraditos.",FOOD,positive
"Servicio bienentorno muy agradable, realmente recomendable podremos repetir seguro.En cuanto a la comida relación precio calidad buena, los platos bien servidos y con cantidad suficiente, no nos quedamos con hambre, estuvimos tres personas.Unicamente comentar que seguramente por la hora que eran casi las 5 de la tarde, las brasas no debian de estar en su punto puesto que tanto el entrecot de vaca como el ternasco no tenian la presencia de es primer golpe de calor que los pone doraditos.",SERVICE,positive
Estaban buenos pero he comido brasas mejores.,FOOD,neutral
"Por lo demas todo perfecto, lo recomiendo y lo pongo entre mis favoritos.",RESTAURANT,positive
"Ayer Celebramos La Comunion De Nuestra Hija,Fue Un Dia De Lluvia,Pero No Importo Porque Nos Los Preparativos Estaban De Sobresaliente ,Tanto En El Local Como En Lo Demas,La Atencion De Los Camareros Fue Destacable La Comida Toda Fue Genial.El Ternasco Salio Bordado.Muchas Gracias Por Todo Sois Los Mejores. ",SERVICE,positive
"Trato agradable, buen servicio, la comida llegaba en su punto….",SERVICE,positive
"Trato agradable, buen servicio, la comida llegaba en su punto….",FOOD,positive
Hoy he ido a comer con mia padres y he salido muy defraudado.,RESTAURANT,negative
"La comida ha sido de lo más corriente comparada con el precio, 45€ por persona.",FOOD,negative
Creo que en esos precios hay que ser más exigente tanto en la calidad del menú como sobre todo en la calidad del servicio.,FOOD,negative
Camareros con poca experiencia y poco preparados para el precio pagado.,SERVICE,negative
No volveré. ,RESTAURANT,negative
Lo recomiendo muy contento. ,RESTAURANT,positive
"15.01.09 vieira con sopa, 21€ sin gusto.",FOOD,negative
"presa iberica 30 € así no se presenta la presa ibérica, no me ha gustado, lo peor los postres, merengue, fresas…9€.",FOOD,negative
"no me quejo del precio, sino de la cocina.",FOOD,negative
Lo mejor el aperitivo. ,FOOD,positive
"el local gusta de entrada pero no llega a ser acogedor, pero eso no es lo que mas me importa, me fijo mas en el servicio de sala y cocina.el servicio de sala, correcto, (solo eso, falta una persona, por el precio que se paga).",SERVICE,neutral
"el pan: escaso en sus variedades, y muy sencillo, sin ningun tipo de sabores, harinas o frutos.comenzamos: el agua, no pedimos ninguna rara, pues nadie nos dio la opcion, nos sacaron el agua embotellada en plastico (imcomprensible).",FOOD,negative
"comenzamos con un foie frio en crujientes de manzana, escaso , resultaria demasiado, (de verguenza) llevaria 30 grs de foie, lo demas correcto; huevo poche con bogavante y trigueros, correcto, cantidad suficiente, pero como toda la comida, plana,insulsa, sin sabores.presa iberica, racion justita, pero sabrosa, como he comentado antes todo soso (somos personas que nunca nos añadimos sal a las comidas en todos estos restaurante) merluza, una racion impresionante, tanto en tamaño como en punto de coccion, sosa tambien, pero recomendable.",FOOD,negative
"los postres, no aportan nada nuevo, simples, buenos pero nada mas.a los cafes, nada de pettite fours, (lamentable por 175 € de dos personas, sin cobrarnos los cafes). ",FOOD,negative
"La primera sorpresa fue que no nos preguntaran si deseábamos tomar un aperitivo, pero lo que más nos sorprendió que al pedir agua con gas nos dijeran que no se les había acabado.",DRINKS,negative
"La primera sorpresa fue que no nos preguntaran si deseábamos tomar un aperitivo, pero lo que más nos sorprendió que al pedir agua con gas nos dijeran que no se les había acabado.",SERVICE,negative
"Lo más destacable para mí fueron las excelentes verduras que acompañaron todos los platos, con unos puntos de cocción breves y ajustados, muy en la línea de Martín Berasategui.",FOOD,positive
"El tomate en texturas estaba muy sabroso, aunque la espuma resultaba un tanto dura.",FOOD,positive
"Los espárragos, las judías verdes, la crema de coliflor, el broccoli,  todos muy bien tratados.",FOOD,positive
"Las combinaciones muy equilibradas,  tal vez la que menos decía era el tomate con el atún marinado, pero el bogavante y sobre todo el huevo poché, mucho mejor.",FOOD,positive
"Eso sí, un poco repetitivas las huevas, en los tres primeros platos.",FOOD,negative
"La merluza bien de punto, aunque un poco sosa, dio paso a lo que para mí fue la sorpresa del día, un trocito de chuletón exquisito de sabor y en su justo punto de cocción que me dejó con ganas de más.Los postres aprobado justito, el primero alrededor del vino tinto, con un sorbete para mí demasiado dominado por la canela y con una espuma de vino de nuevo demasiado consistente.",FOOD,neutral
Muy logrados los orejones y el sorbete.Otro punto negativo en el servicio fue que intente tomar un vino dulce y la respuesta fue decepcionante.,SERVICE,positive
Muy logrados los orejones y el sorbete.Otro punto negativo en el servicio fue que intente tomar un vino dulce y la respuesta fue decepcionante.,FOOD,positive
"El vino con que acompañamos la comida fue un Atteca de Calatayud, recomendación de la casa, excelente.",DRINKS,positive
"Como curiosidad,  ¡la botella etiquetada sólo en inglés y en francés!En resumen: muy buen nivel técnico, dominio de los puntos de cocción y gran profesionalidad en la cocina, combinaciones estéticamente modernas pero bastante conservadoras en lo que a sabores respecta - salvo en el trato a las verduras.",FOOD,positive
"En cuanto a defectos: Las cantidades, demasiado escasas.",FOOD,negative
"Lo peor, para mí, el servicio.",SERVICE,negative
"Muy justito, con algún fallo grave como el del agua o el del vino dulce, no estuvo a la altura de una estrella.",DRINKS,negative
"A mí me decepcionó también el restaurante, y lo que es peor, nos sirvieron un mero casi crudo que no había sido congelado previamente, incumpliendo de forma consciente la norma vigente al respecto (el propietario y cocinero se mostró especialmente “orgulloso” de no congelar los pescados).",SERVICE,negative
"A mí me decepcionó también el restaurante, y lo que es peor, nos sirvieron un mero casi crudo que no había sido congelado previamente, incumpliendo de forma consciente la norma vigente al respecto (el propietario y cocinero se mostró especialmente “orgulloso” de no congelar los pescados).",FOOD,negative
"Y que conste que me encantan los “sushi” y los “sashimi”, pero una cosa es una preparación específica cumpliendo los requisitos para prevenir la ingesta de anisakis vivos y otra tomar un pescado salvaje poco cocinado, con gran probabilidad de existencia de parasitos activos.",FOOD,negative
"Qué pena que se confundan las cosas, no hay nada peor que un “enterado” mal informado, como es el caso de este cocinero. ",SERVICE,negative
"Por otro lado me alegro de coincidir con usted en los gustos, no tanto de que ambos saliéramos decepcionados de este restaurante, porque supongo que a usted, igual que a mi, nos hubiera gustado salir contentísimos del Bal d’Onsera, recomendarlo por doquier y no tener la sensación de haber perdido tiempo y dinero, al menos yo.",RESTAURANT,negative
La verdad no me acuerdo de ningun plato del menú degustación que tomanos (sintomático).,FOOD,negative
"Tan solo recuerdo una sosísima y poco fresca merluza.Cuando vas a un lugar de estos esperas todo y tal vez te vuelvas menos permisivo que con otros, pero aun con esto no merece la pena el restaurante.",RESTAURANT,negative
Para mí el SERVICIO de este restaurante lo valoro como de los mejores porque no molestan.,SERVICE,positive
Aquí es donde el cocinero nos puede sorprender y deleitar con su saber hacer.Yo tengo que reconocer que la 1º vez me sorprendió gratamente.,SERVICE,positive
Experimenté sensaciones diferentes y fue un placer culinario que pocas veces había experimentado.,FOOD,positive
"Entonces no tenía la Estrella Michelín pero ya se podía intuir que iba a caer.La cocina es imaginativa, moderna, sofisticada, etc¿Que se quedó con hambre?",FOOD,positive
"Para Gonzalo, le voy a contestar brevemente: No me gusta que me peloteen, al personal de sala tampoco le gusta hacerlo, pero a veces hay que reconocer que entra dentro de su “labor” porque hay a quién le gusta, pero es distinto pelotear que interesarse por el bienestar de los comensales, sobre todo cuando se llevan un plato enterito de nuevo a cocina, un “¿no les ha gustado?”, “¿está todo bien?”, a la hora de recoger los platos no molesta,no es peloteo, es educación.",SERVICE,negative
"Dice que no me cree cuando comento que no entendía a la persona que me traía los platos cuando los presentaba, pues le puedo asegurar que la chica no hablaba castellano ni a medias, ¿qué quiere que le diga?, si quiere pregunte en el restaurante el personal que tenían para esas fechas, es algo tan sencillo de validar que no merece más palabras.",SERVICE,negative
"Buenos días,Soy una cliente habitual de este restaurante y una convencida de este tipo de cocina.",RESTAURANT,positive
(pense).El resultado no pudo ser mas decepcionante.,RESTAURANT,negative
"- Carpaccio de bonito: Seria bonito, no lo discuto, pero no me supo a nada, totalmente insipido, tambien tenia remolacha, igual de insipida, y un helado de, creo recordar que de mango, que si tenia algun sabor.",FOOD,negative
"- Vieira y langostino al azafran con verduras de invierno: Si observais en el nombre del plato esta en singular la vieira y el langostino y el motivo no es otro que habia uno de cada, en este caso los sabores, imposible de eliminar, eran correctos, el azafran estar estaria, pero ni me supo ni lo vi.",FOOD,negative
-Bacalao al pil pil aireado: Ninguna objecion (es lo mejor que puedo decir).,FOOD,neutral
"-Risotto de hongos trufa y foie: El foie tiene poco misterio una sarten y nada mas, es muy dificil estropearlo,ahora bien el risotto corrio peor suerte, era risotto, de eso estoy seguro, por que lo vi, granos de arroz y demas pero sabor, eso si muy intenso, a nata y solo a nata.",FOOD,negative
"- Carrillera de ternera glaseada: Blanda como la mantequilla pero no sabia a nada de nada, totalmente insulsa.",FOOD,negative
"- Limon, mango y moscatel, fresas con vino: El postre estaba bueno (sin mas).Terminamos la comida con un Gin Tonic con preparacion gourmet (ponia en el cupon de descuento): El combinado salio prepado de la cocina.",FOOD,positive
"Ahora es el turno del servicio: correcto en el trato pero lento es poco, entre plato y plato unos tiempos de espera inaceptable.He dejado para el final un pequeño detalle, para algunos sin importancia, y es el tamaño de las raciones: Se puede poner menos en cada uno de los platos pero eso es muy muy dificil (menos mal que habiamos tomado el aperitivo en Palomeque donde las raciones si son generosas)Con todo esto mi opinion creo que queda clara y añadire solo una cosa mas: Sali sintiendome estafado ",SERVICE,negative
"Al sentarnos a la mesa, ya nos dicen que el solomillo de ternera se les había terminado (principio de semana, primeros en llegar a cenar, con un menú cerrado y avisando con dos semanas de tiempo….), que nos darían chuleta de ternera… primer chasco, creo que no es comparable (y desde luego, no lo fue, requería masticarlo muuucho tiempo).",FOOD,negative
Con lo cual en el comedor tienes que levantar mas la voz para oirte y se forma un ambiente que no lo que se espera de una estrella michelin. ,AMBIENCE,negative
"Yo estube el dia 6-12-08 y la verdad muy bien;el ambiente es un poco fasion las paredes toralmente blancas,las sillas muy modernas pero comodas y sin ningun cuadro.",AMBIENCE,neutral
"Pedimos al a carta y de aperitivo nos sacaron una cucharita de brandada de bacalao con un chupito de caldo de ardo y espuma de almendras,la verdad estaba muy delicado.",FOOD,positive
"de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran,l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo,dos cafes y una botella de agua por 123 euros. ",FOOD,positive
La relación calidad precio es muy buena.,FOOD,positive
Raciones grandes.,FOOD,positive
"Los camareros son atentos y muy amables, el menú calçotada es interminable!",SERVICE,positive
"Lo mejor, las alcachofas a la brasa (estaban de lujo) y los calçots con tejas, buenísimos!",FOOD,positive
La salsa estaba muy buena también.,FOOD,positive
Tuvieron un detalle al cambiarme la parrillada de carne por una parrillada de verduras (opción vegetariana).,FOOD,positive
¡Repetiré seguro!,RESTAURANT,positive
"La comida bastante bien (calidad y cantidad), aunque tardó en ser servida (es cierto que estaba lleno, el local, pero... hay que preveerlo teniendo más personal o cogiendo menos servicios).",SERVICE,positive
"La comida bastante bien (calidad y cantidad), aunque tardó en ser servida (es cierto que estaba lleno, el local, pero... hay que preveerlo teniendo más personal o cogiendo menos servicios).",FOOD,positive
"El lugar, más agradable de lo que parecía, aunque con la música excesivamente alta (difícil conversar, por el volúmen de la música y la cantidad de comensales).",AMBIENCE,positive
Algo caro para el conjunto del restaurante.,RESTAURANT,negative
"Interior genial, comida de calidad.",FOOD,positive
Servicio atento y rápido.,SERVICE,positive
MUY RECOMENDABLE,RESTAURANT,positive
La calçotada estuvo bien pero en cuanto a la carne estaba algo escasa o mejorable en calidad sin alterar el numero de piezas.,FOOD,positive
"Genial, un sitio estupendo y magnífica atención",RESTAURANT,positive
El menú calçotada magnífico,FOOD,positive
"Comida - 6.5 ( el plato principal, los calsots, costaban de pelar debido a que la raíz no estaba cortada y su calidad no era muy buena.",FOOD,positive
La salsa romesco estaba muy buena.,FOOD,positive
La carne y butifarra también estaba muy bien.,FOOD,positive
"Servicio - 4 (Nos sentimos un poco invisibles por el personal, simplemente se dedicaron a servir la comida.",SERVICE,negative
son típicas preguntas que encontré a faltar para una atención.,SERVICE,negative
"calidad-precio - 7 ( el producto calsot se puede mejorar, la carne muy correcta y el postre también ) .",FOOD,neutral
El servicio excelente...aunque no nos gustó como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.,SERVICE,positive
En general salimos satisfechos..sin duda ..volveremos,RESTAURANT,positive
Al principio nos parecieron un poco bruscos y habiendo reservado nos iban a dar la peor mesa del restaurante.,SERVICE,negative
Comida excelente aunque tuvimos que pedir varias veces lo mismo por falta de coordinación en el servicio.,SERVICE,positive
Muy bien en general.,RESTAURANT,positive
"Ambiente muy bueno, el local muy agradable y bonito.",AMBIENCE,positive
Los calçots buenisimos,FOOD,positive
Excelente.,RESTAURANT,positive
Excelente.,RESTAURANT,positive
Excelente.,RESTAURANT,positive
Excelente.,RESTAURANT,positive
Servicio rápido y eficiente.,SERVICE,positive
"Nos gustó mucho, porque aunque estuviera lleno la atención fué inmejorable y rápida.",SERVICE,positive
¡¡Felicidades!!,RESTAURANT,positive
Un restaurante de ambiente moderno donde la comida está en su ounto y el trato es muy amable.,AMBIENCE,positive
correcto,RESTAURANT,positive
"Comimos muy bien toda la familia, el entrecot espectacular.",FOOD,positive
Una experiencia muy satisfactoria.,RESTAURANT,positive
El personal y sevicio es intachable.,SERVICE,positive
"Servicio correcto, buena relación calidad-precio",SERVICE,positive
Muy buena comida y relación calidad-precio.,FOOD,positive
Muy buena comida y relación calidad-precio.,FOOD,positive
Muy buena comida y relación calidad-precio.,FOOD,positive
Muy buena comida y relación calidad-precio.,FOOD,positive
Servicio amable,SERVICE,positive
Servicio amable,SERVICE,positive
Servicio amable,SERVICE,positive
Servicio amable,SERVICE,positive
Muy buena brasa,FOOD,positive
Estaría bien mejorar la calidad del vino.,DRINKS,negative
Servicio excelente y al detalle junto a un buen equilibrio entre calidad-precio.,SERVICE,positive
El menú carçot fue un acierto.,FOOD,positive
"Muy correcta la atención, muy rápido el servicio.",SERVICE,positive
Local de ambiente agradable.,AMBIENCE,positive
Repetiría.,RESTAURANT,positive
"Comimos calçots con mis amigos extranjeros, por la noche y en Barcelona... no parecia la mejor manera de introducir este evento tipico catalan a mis amigos, pero en Balmes/Rossello comimos una calçotada digna de la mejor masia.",FOOD,positive
"servicio estupendo, brasas de verdad, con alcachofas y parriladas.",FOOD,positive
La salsa romesco estaba increible y no con demasiado ajo que te repite toda la noche como en algunos sitios!,FOOD,positive
Super recomendable!!,RESTAURANT,positive
"Comida abundante, buena relación calidad-precio si pides entrante+segundo se puede cenar por unos 12 euros",FOOD,positive
"Fuimos 3 amigos a comer una calçotada y todos nos decian que las calçotadas en la ciudad no estaban buenas, que habia que ir a las afueras, sin embargo nos encanto, todo muy bueno, el trato estupendo, nos enseñaron a comer los calçots, y muy bien de precio, lo recomiendo sin duda.",SERVICE,positive
"Fuimos 3 amigos a comer una calçotada y todos nos decian que las calçotadas en la ciudad no estaban buenas, que habia que ir a las afueras, sin embargo nos encanto, todo muy bueno, el trato estupendo, nos enseñaron a comer los calçots, y muy bien de precio, lo recomiendo sin duda.",FOOD,positive
"La comida fue decente, las bravas nada picantes y el servicio pobre en atencion.",SERVICE,positive
"La comida fue decente, las bravas nada picantes y el servicio pobre en atencion.",FOOD,negative
"El Rte Balmes- Rosello nos encanto por si servicio, localizacion, aseo y confort.",SERVICE,positive
Felicitar desde aqii a la direccion.,RESTAURANT,positive
Repetiremis,RESTAURANT,positive
"Todo muy correcto: relación calidad-precio, la facilidad para combinar menú calçotada con carta, servicio amable y la cocina muy bien.",SERVICE,positive
"Todo muy correcto: relación calidad-precio, la facilidad para combinar menú calçotada con carta, servicio amable y la cocina muy bien.",FOOD,positive
"Si lo mantienen, el próximo año repetiremos!",RESTAURANT,positive
Realmente la comida exquisita y todo muy bien.,FOOD,positive
Fuimos a comer una calçotada y no hubo queja.,FOOD,positive
"Muy buena la comida, un local muy bien decorado y un excelente servicio.",SERVICE,positive
"Muy buena la comida, un local muy bien decorado y un excelente servicio.",FOOD,positive
El trato fue genial por parte de todo el equipo pero en general tuvimos la suerte de que el Sr. Jose pusiera parte de su colaboracion en el menu eligido.,SERVICE,positive
Volveremos seguro,RESTAURANT,positive
Muy buena comida y servicio rapido,SERVICE,positive
Muy buena comida y servicio rapido,FOOD,positive
