text,aspects,polarities
"Van het boottochtje, aangeboden aan het huwelijkskoppel, via de gezellige en uitermate spontane en vriendelijke bediening naar de superlekkere maaltijden en de blije gezichten van familie en vrienden tot de fantastische huwelijkstaart!",SERVICE,positive
En dit bij een stralend zonnetje: Een dag om nooit meer te vergeten... en een aanrader voor allen!,RESTAURANT,positive
De bediening is best wel oke afhankelijk van wie/wanneer/... de ene is al wat vriendelijker dan de andere.,SERVICE,neutral
Het uitzicht is echt wel aangenaam als je buiten zit en binnen is het gezellig.,AMBIENCE,positive
"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!",SERVICE,positive
"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!",FOOD,positive
Doe zo verder Keyserhof!!,RESTAURANT,positive
"slechte en onvriendelijke bediening, eten was ronduit slecht.",SERVICE,negative
"slechte en onvriendelijke bediening, eten was ronduit slecht.",FOOD,negative
"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen.",SERVICE,negative
"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen.",FOOD,negative
Slechtste restaurant( café) waar we ooit geweest zijn.,RESTAURANT,negative
Wegblijven daar,RESTAURANT,negative
"veel gehoord hiervan maar wat een tegenvaller, de zogezegd alles self made viel behoorlijk tegen, eerder een betere hapjestent en de bediening was ronduit vreselijk, lang wachten, foute zaken op tafel, kunnen de druk en bediening duidelijk niet aan en laten dit heel duidelijk merken aan de klanten ook, grote tegenvaller",SERVICE,negative
De nieuwe uitbaters komen direct uit Spanje dus wij waren vol verwachting voor extra lekkere tapas maar helaas de gamba's in look waren lauw geserveerd en niet lekker pittig zoals t hoort en de de rest van het eten ook lauw.,FOOD,negative
Wat jammer maar ik zei er wat van en bestelde 2 nieuwe porties maar dan heet en dat was wel lekker.,FOOD,positive
"soms heb je wel de indruk dat de huidige uitbaters, in tegenstelling tot de vorige uitbaters, er niet met volle ""goesting"" werken.",SERVICE,neutral
"Vriendelijk is iedereen wel, maar een lach is moeilijk.",SERVICE,positive
Heerlijk gegeten in de romantische tuin bij het water met de vissen.,FOOD,positive
Gamba's op Indische wijze is super lekker..,FOOD,positive
De bediening is altijd vriendelijk en snel.,SERVICE,positive
Het eten duurt een beetje lang maar wel de moeite van het wachten waard want t is heerlijk en lekker vers.,FOOD,positive
Tot gauw weer!,RESTAURANT,positive
"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils.",FOOD,positive
"Ook binnen is het wel gezellig, maar buiten in de zomer is het echt super.",AMBIENCE,positive
Zondagavond... en blijkbaar vind het personeel het normaal dat er dan nauwelijks nog iets voorradig is.,SERVICE,negative
De tortilla's die normaliter als hapje vooraf geserveerd worden -op.,FOOD,negative
"Geen excuses, gewoon -'ze zijn op'.",SERVICE,negative
"Bier, verschillende gerechten -op.",DRINKS,negative
"Bier, verschillende gerechten -op.",FOOD,negative
"Bij chi chi's verwacht ik geen culinaire hoogstandjes, maar de bediening mag op z'n minst correct en beleefd zijn.",SERVICE,negative
Het steppegras en de saus was lekker.,FOOD,positive
Maar de steak was volledig doorbakken en net een schoenzool.,FOOD,negative
Mijn vriendin haar kippenfilet was wel goed gebakken en lekker sappig.,FOOD,positive
"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!",SERVICE,positive
"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!",FOOD,positive
Een aanrader voor een gezellige avond!,RESTAURANT,positive
"Kan je als het mooi weer heel lekker eten buiten op een groot, rustig en prachtig terras.",AMBIENCE,positive
Goede bediening en de eigenaars zijn super vriendelijk.,SERVICE,positive
Je kan er heel lekkere steppengras fritten met biefstuk of kip eten.,FOOD,positive
"Heerlijk gegeten en supervriendelijke bediening, een aanrader.",SERVICE,positive
"Heerlijk gegeten en supervriendelijke bediening, een aanrader.",FOOD,positive
Als we in de buurt zijn komen we zeker terug.,RESTAURANT,positive
Prijs/kwaliteit zijn top.,RESTAURANT,positive
Het eten was uitstekend en bediening super lief.,SERVICE,positive
Het eten was uitstekend en bediening super lief.,FOOD,positive
Wij komen zeker nog terug.,RESTAURANT,positive
Laat u verrassen!,RESTAURANT,positive
"Wat geschrokken door het feit dat er maar 1 menu voorgesteld werd, maar o zo heerlijk gegeten en gedronken.",FOOD,positive
"2 Mensen die bijzonder goed hun vak kennen, zeer gastvrij zijn en als de dienst het toelaat graag een babbeltje met hun gasten maken.",SERVICE,positive
Wij zijn blij dit leuke adresje te hebben ontdekt en gaan zeker terug!,RESTAURANT,positive
Varkenshaas bijna rauw en het vlees in het stoofpotje moest je zoeken.,FOOD,negative
Waardeloos,RESTAURANT,negative
"Personeel onvriendelijk, zelf 2 keer gevraagd om kaart.",SERVICE,negative
Bestelling kwam na anderhalf uur!,SERVICE,negative
"1x fetuccine met curry, echt slecht hebben we dan ook laten staan, 2x gegrilde scampi in kruidenboter, deze werd geserveerd in een laf smakeloos lookroomsausje niet in kruidenboter, kant-en-klaar liflafje.",FOOD,negative
"Daarnaast een biefstuk met peperroomsaus, saus was redelijk biefstuk wederom flauw.",FOOD,neutral
"Wijn uit tap, ook smerig, geen andere wijn te bestellen!",DRINKS,negative
"De serveester, ik denk dochter, drie keer om de gratis toegangscode van het wifi-netwerk gevraagd, die kon ze niet onthouden (!) dus kreeg ik deze niet?",SERVICE,negative
"Vervolgens bij het afrekenen (Euro 100,--) werd niet gevraagd door de serveerster, of het ons had gesmaakt, dat was duidelijk want de borden waren niet leeg.",SERVICE,negative
"Vervolgens kwam de eigenaar die vroeg of het had gesmaakt, ik heb duidelijk aangegeven dat het niet goed was.",SERVICE,negative
"Meneer liep weg om me vervolgens niet meer aan te kijken, en verder niets met mijn antwoord te doen.",SERVICE,negative
"Mijn advies, ga ergens anders eten.",RESTAURANT,negative
Waardeloos..,RESTAURANT,negative
Fijne persoonlijke welkom -heerlijk en verrassend huisapero op basis van vlierbloesem+mandarine napoleon -fijne verzorgde amuses -professionele en warmhartige bediening -zowel personeel als mevrouw een pluim -intense beleving van het uitgebreide menu met superlekkere smaakcombinaties en voldoende voor een bourgondiër -de keuken met Peter Goosens een echte aanrader -warme sfeer -gevraagde attentie gekregen,FOOD,positive
-Proficiat om elke dag steeds opnieuw zo'n kwaliteit te garanderen -we komen zeker terug genieten!,RESTAURANT,positive
Van de champagne tot de koffie alles top.,DRINKS,positive
Zeer vriendelijke bediening.,SERVICE,positive
Zeer goede wijnen.,DRINKS,positive
In de eerste plaats de creatieve gerechten en steeds terugkerend de top service.,SERVICE,positive
Een vaste waarde op topniveau,RESTAURANT,positive
