text,aspects,polarities
"Dice que no me cree cuando comento que no entendía a la persona que me traía los platos cuando los presentaba, pues le puedo asegurar que la chica no hablaba castellano ni a medias, ¿qué quiere que le diga?, si quiere pregunte en el restaurante el personal que tenían para esas fechas, es algo tan sencillo de validar que no merece más palabras.",['SERVICE'],['negative']
"Tampoco se cree que me quedé con hambre, pues sí, me quedé con hambre, y a mi me gusta cuando voy a comer a un restaurante, independientemente del nivel y precio, salir comido, sino no lo llamaría ir a comer… podríamos decir ¿vamos a una exhibición de cocina al restaurante Bal d’ Onsera donde incluso, por 80 euros por persona, nos permiten probar un poquito de cada creación?, pero eso sí, luego a comer nos vamos a casa.",['FOOD'],['negative']
"Buenos días,Soy una cliente habitual de este restaurante y una convencida de este tipo de cocina.",['RESTAURANT'],['positive']
(pense).El resultado no pudo ser mas decepcionante.,['RESTAURANT'],['negative']
"Para empezar la puerta parece la del almacen, llamas al portero automatico y te abren (aunque esto me direis que es secundario).",['AMBIENCE'],['negative']
"Una vez dentro la decoracion es como le gustaria a mi mujer que fuera la de nuestra casa: minimalista.Del mobiliario solo decir un par de cosas: las sillas incomodas y las mesas del tamaño de “La Misericordia”, si no acercamos las sillas entre si parece que estoy comiendo enfadado con mi mujer.",['AMBIENCE'],['negative']
"Para finalizar con los previos antes de entrar con la comida un comentario: un poquito de musica de ambiente daria intimidad, se oia todo lo que se decia en las otras 5 mesas que estaban ocupadas (todas ellas con parejas con cupones de descuento como nosotros).",['AMBIENCE'],['negative']
"- Carpaccio de bonito: Seria bonito, no lo discuto, pero no me supo a nada, totalmente insipido, tambien tenia remolacha, igual de insipida, y un helado de, creo recordar que de mango, que si tenia algun sabor.",['FOOD'],['negative']
"- Vieira y langostino al azafran con verduras de invierno: Si observais en el nombre del plato esta en singular la vieira y el langostino y el motivo no es otro que habia uno de cada, en este caso los sabores, imposible de eliminar, eran correctos, el azafran estar estaria, pero ni me supo ni lo vi.",['FOOD'],['negative']
-Bacalao al pil pil aireado: Ninguna objecion (es lo mejor que puedo decir).,['FOOD'],['neutral']
"-Risotto de hongos trufa y foie: El foie tiene poco misterio una sarten y nada mas, es muy dificil estropearlo,ahora bien el risotto corrio peor suerte, era risotto, de eso estoy seguro, por que lo vi, granos de arroz y demas pero sabor, eso si muy intenso, a nata y solo a nata.",['FOOD'],['negative']
"- Carrillera de ternera glaseada: Blanda como la mantequilla pero no sabia a nada de nada, totalmente insulsa.",['FOOD'],['negative']
"- Limon, mango y moscatel, fresas con vino: El postre estaba bueno (sin mas).Terminamos la comida con un Gin Tonic con preparacion gourmet (ponia en el cupon de descuento): El combinado salio prepado de la cocina.",['FOOD'],['positive']
"Lamento ser yo quien os diga que los combinados se preparan en la mesa, de la cocina sale el vaso (o lo que sea, en este caso copa) con el hielo y la rodajita de limon, lima o lo que sea y la ginebra se sirve delante del cliente al igual que la tonica, no es por suspicacia es por practica habitual (no se me pasa por la mente dudar de los ingredientes pero no queda bien).",['DRINKS'],['negative']
"Ahora es el turno del servicio: correcto en el trato pero lento es poco, entre plato y plato unos tiempos de espera inaceptable.He dejado para el final un pequeño detalle, para algunos sin importancia, y es el tamaño de las raciones: Se puede poner menos en cada uno de los platos pero eso es muy muy dificil (menos mal que habiamos tomado el aperitivo en Palomeque donde las raciones si son generosas)Con todo esto mi opinion creo que queda clara y añadire solo una cosa mas: Sali sintiendome estafado ","['RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative']"
"Al sentarnos a la mesa, ya nos dicen que el solomillo de ternera se les había terminado (principio de semana, primeros en llegar a cenar, con un menú cerrado y avisando con dos semanas de tiempo….), que nos darían chuleta de ternera… primer chasco, creo que no es comparable (y desde luego, no lo fue, requería masticarlo muuucho tiempo).",['FOOD'],['negative']
"Seguidamente de advertirnos el cambio, nos pregunta si un vino blanco nos parecía bien para empezar, por lo que, ante esa pregunta, le comenté si no iban a servir los tres vinos que aparecían en el cupón, a lo que nos respondió que una de las bodegas, no les suministraba hasta noviembre…algo que a mi personalmente, me parece estupendo… pero no nos lo iban a servir!!!, ya que habían considerado suficiente dos vinos, uno blanco y uno tinto..  Me parece que cuando has pagado por un menú cerrado, se deberían de ajustar a lo que has comprado, ya que si no, es una estafa, y si luego ven que no tienen margen suficiente, cuando saquen otro bono, que ajusten el menú a lo que les parezca, así el consumidor puede elegir antes de comprar.Pues no acaba todo ahí, le preguntamos por el cava y nos dice, que tampoco lo servían, que creían que el menú está bien así!!!","['DRINKS', 'RESTAURANT']","['negative', 'negative']"
"Por supuesto, como era un momento especial, no quise montar ningún circo, ni pedir el libro de reclamaciones, pero la sensación con la que salí de ese restaurante no fue buena, me sentí estafada.En fin, que no lo aconsejo para nada, el sitio es bonito, la comida buena, pero excesivamente caro para lo que realmente es, y por supuesto, no animo a nadie a que compre cupones para comer allí, puesto que se arriesgan a que les sirvan lo que ellos consideren en ese momento, independientemente de lo que hayas pagado con anterioridad. ","['FOOD', 'RESTAURANT', 'AMBIENCE']","['negative', 'negative', 'positive']"
"Estube ayer dia 22 de febrero en el restaurante bal d’osera y mi sorpresa fue que primero se disculpan porque aun no tienen percheros, luego las mesas tambien te dicen que son provisonales (que no hubieran abierto aun, si no podian) porque el precio desde luego no lo han bajado.",['AMBIENCE'],['negative']
"Para mi con esta reforma a perdido encanto, pues estas cenando sin privacidad, viendo y oyendo a la gente que hay en la barra del bar.",['AMBIENCE'],['negative']
Con lo cual en el comedor tienes que levantar mas la voz para oirte y se forma un ambiente que no lo que se espera de una estrella michelin. ,['AMBIENCE'],['negative']
"Yo estube el dia 6-12-08 y la verdad muy bien;el ambiente es un poco fasion las paredes toralmente blancas,las sillas muy modernas pero comodas y sin ningun cuadro.",['AMBIENCE'],['neutral']
"Pedimos al a carta y de aperitivo nos sacaron una cucharita de brandada de bacalao con un chupito de caldo de ardo y espuma de almendras,la verdad estaba muy delicado.",['FOOD'],['positive']
"de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran,l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo,dos cafes y una botella de agua por 123 euros. ",['FOOD'],['positive']
Esta reserva fue un acierto.,['RESTAURANT'],['positive']
La relación calidad precio es muy buena.,['FOOD'],['positive']
El servicio excelente.,['SERVICE'],['positive']
Raciones grandes.,['FOOD'],['positive']
"Los camareros son atentos y muy amables, el menú calçotada es interminable!","['SERVICE', 'FOOD']","['positive', 'positive']"
"Lo mejor, las alcachofas a la brasa (estaban de lujo) y los calçots con tejas, buenísimos!",['FOOD'],['positive']
La salsa estaba muy buena también.,['FOOD'],['positive']
Tuvieron un detalle al cambiarme la parrillada de carne por una parrillada de verduras (opción vegetariana).,['FOOD'],['positive']
¡Repetiré seguro!,['RESTAURANT'],['positive']
"La comida bastante bien (calidad y cantidad), aunque tardó en ser servida (es cierto que estaba lleno, el local, pero... hay que preveerlo teniendo más personal o cogiendo menos servicios).","['SERVICE', 'FOOD']","['positive', 'positive']"
"El lugar, más agradable de lo que parecía, aunque con la música excesivamente alta (difícil conversar, por el volúmen de la música y la cantidad de comensales).",['AMBIENCE'],['positive']
Algo caro para el conjunto del restaurante.,['RESTAURANT'],['negative']
"Pero correcto, digno, bien.",['RESTAURANT'],['positive']
"Interior genial, comida de calidad.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Servicio atento y rápido.,['SERVICE'],['positive']
MUY RECOMENDABLE,['RESTAURANT'],['positive']
La calçotada estuvo bien pero en cuanto a la carne estaba algo escasa o mejorable en calidad sin alterar el numero de piezas.,['FOOD'],['positive']
"Genial, un sitio estupendo y magnífica atención","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
El menú calçotada magnífico,['FOOD'],['positive']
"Comida - 6.5 ( el plato principal, los calsots, costaban de pelar debido a que la raíz no estaba cortada y su calidad no era muy buena.",['FOOD'],['positive']
La salsa romesco estaba muy buena.,['FOOD'],['positive']
La carne y butifarra también estaba muy bien.,['FOOD'],['positive']
El postre también nos gustó).,['FOOD'],['positive']
"Servicio - 4 (Nos sentimos un poco invisibles por el personal, simplemente se dedicaron a servir la comida.",['SERVICE'],['negative']
son típicas preguntas que encontré a faltar para una atención.,['SERVICE'],['negative']
"Nos dieron la opción de repetir calsots, siempre es un detalle que se agradece pero no suficiente para aprobar el servicio. )",['FOOD'],['positive']
"Ambiente - 9 ( bueno para comer una calsotada en pareja y tranquilo, que fue el caso)",['AMBIENCE'],['positive']
"calidad-precio - 7 ( el producto calsot se puede mejorar, la carne muy correcta y el postre también ) .",['FOOD'],['neutral']
Apruebo el restaurante pero si mejoran la calidad del calsot es recomendable 100% para hacer una calsotada en pleno centro de Barcelona.,"['RESTAURANT', 'FOOD']","['positive', 'negative']"
Cenamos muy bien...calidad precio razonable.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
El servicio excelente...aunque no nos gustó como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.,['SERVICE'],['positive']
En general salimos satisfechos..sin duda ..volveremos,['RESTAURANT'],['positive']
Al principio nos parecieron un poco bruscos y habiendo reservado nos iban a dar la peor mesa del restaurante.,['SERVICE'],['negative']
Pero pedimos que nos cambiasen y a partir de ahí todo fenomenal.,['RESTAURANT'],['positive']
Buena atención y ambiente.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Comida excelente aunque tuvimos que pedir varias veces lo mismo por falta de coordinación en el servicio.,"['SERVICE', 'FOOD']","['positive', 'negative']"
Muy bien en general.,['RESTAURANT'],['positive']
"Ambiente muy bueno, el local muy agradable y bonito.",['AMBIENCE'],['positive']
Los calçots buenisimos,['FOOD'],['positive']
Excelente.,['RESTAURANT'],['positive']
Precio y calidad adecuados.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
Servicio rápido y eficiente.,['SERVICE'],['positive']
El ambiente muy acogedor.,['SERVICE'],['positive']
"Nos gustó mucho, porque aunque estuviera lleno la atención fué inmejorable y rápida.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
"También valoro su localización, para los que no tenemos coche se llega muy facilmente ya que es muy céntrico.",['LOCATION'],['positive']
¡¡Felicidades!!,['RESTAURANT'],['positive']
Un restaurante de ambiente moderno donde la comida está en su ounto y el trato es muy amable.,"['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
"Lo mejor decision, comer por alli!",['RESTAURANT'],['positive']
correcto,['RESTAURANT'],['positive']
"Comimos muy bien toda la familia, el entrecot espectacular.","['RESTAURANT', 'FOOD']","['positive', 'positive']"
La presentación de todos los platos muy buena.,['FOOD'],['positive']
Una experiencia muy satisfactoria.,['RESTAURANT'],['positive']
El personal y sevicio es intachable.,['SERVICE'],['positive']
"Servicio correcto, buena relación calidad-precio","['SERVICE', 'FOOD']","['positive', 'positive']"
Muy buena comida y relación calidad-precio.,['FOOD'],['positive']
Servicio amable,['SERVICE'],['positive']
Muy buena comida y relación calidad-precio.,['FOOD'],['positive']
Servicio amable,['SERVICE'],['positive']
Muy buena brasa,['FOOD'],['positive']
Estaría bien mejorar la calidad del vino.,['DRINKS'],['negative']
Servicio excelente y al detalle junto a un buen equilibrio entre calidad-precio.,"['SERVICE', 'FOOD']","['positive', 'positive']"
El menú carçot fue un acierto.,['FOOD'],['positive']
"Muy correcta la atención, muy rápido el servicio.",['SERVICE'],['positive']
Local de ambiente agradable.,['AMBIENCE'],['positive']
Repetiría.,['RESTAURANT'],['positive']
"bueno, calidad precio",['RESTAURANT'],['positive']
"Comimos calçots con mis amigos extranjeros, por la noche y en Barcelona... no parecia la mejor manera de introducir este evento tipico catalan a mis amigos, pero en Balmes/Rossello comimos una calçotada digna de la mejor masia.",['FOOD'],['positive']
"servicio estupendo, brasas de verdad, con alcachofas y parriladas.","['SERVICE', 'FOOD']","['positive', 'positive']"
La salsa romesco estaba increible y no con demasiado ajo que te repite toda la noche como en algunos sitios!,['FOOD'],['positive']
Super recomendable!!,['RESTAURANT'],['positive']
"Comida abundante, buena relación calidad-precio si pides entrante+segundo se puede cenar por unos 12 euros",['FOOD'],['positive']
"Fuimos 3 amigos a comer una calçotada y todos nos decian que las calçotadas en la ciudad no estaban buenas, que habia que ir a las afueras, sin embargo nos encanto, todo muy bueno, el trato estupendo, nos enseñaron a comer los calçots, y muy bien de precio, lo recomiendo sin duda.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
"La comida fue decente, las bravas nada picantes y el servicio pobre en atencion.","['SERVICE', 'FOOD']","['positive', 'negative']"
"El Rte Balmes- Rosello nos encanto por si servicio, localizacion, aseo y confort.","['LOCATION', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Todo exterior y luminoso con accesos faciles.,['RESTAURANT'],['positive']
Felicitar desde aqii a la direccion.,['RESTAURANT'],['positive']
Precio- calidad: excelente.,['RESTAURANT'],['positive']
Repetiremis,['RESTAURANT'],['positive']
"Todo muy correcto: relación calidad-precio, la facilidad para combinar menú calçotada con carta, servicio amable y la cocina muy bien.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
El comensal más joven de la mesa (20 años) aseguró que volvería por su cuenta.,['RESTAURANT'],['positive']
Menú calçotada recomendable por su relación calidad-precio.,['FOOD'],['positive']
"Si lo mantienen, el próximo año repetiremos!",['RESTAURANT'],['positive']
"Fui con unos amigos mejicanos y tengo que decir que es raro hacer una calçotada en el centro de Barcelona, pero la experiencia fue excelente, nos ofrecieron más una vez terminados.","['RESTAURANT', 'FOOD']","['positive', 'positive']"
Realmente la comida exquisita y todo muy bien.,['FOOD'],['positive']
Muy recomendable.,['RESTAURANT'],['positive']
Fuimos a comer una calçotada y no hubo queja.,['FOOD'],['positive']
"Muy buena la comida, un local muy bien decorado y un excelente servicio.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Lo recomiendo.,['RESTAURANT'],['positive']
El trato fue genial por parte de todo el equipo pero en general tuvimos la suerte de que el Sr. Jose pusiera parte de su colaboracion en el menu eligido.,['SERVICE'],['positive']
Volveremos seguro,['RESTAURANT'],['positive']
Supero nuestras expectativas y el precio estuvo bien,['RESTAURANT'],['positive']
Muy buena comida y servicio rapido,"['SERVICE', 'FOOD']","['positive', 'positive']"
Comimos dos menus calçotades muy buenos!,['FOOD'],['positive']
Los camareros muy majos y constantemente pendientes que no nos faltara de nada!,['SERVICE'],['positive']
Lo unico que me parecio raro es que de postre no tenian la crema catalana!,['FOOD'],['negative']
:( pero por lo demas lo recomiendo totalmente!,['RESTAURANT'],['positive']
"Fui con mi mujer y mis suegros y todos quedaron encantados: servicio, velocidad, puntos de cocción, raciones, calidad/precio,  Solo dos peros: el vino de la casa tenía un punto de rancidumbre y que nos podrían haber puesto en un punto más céntrico del salón.","['DRINKS', 'RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
"Totalmente recomendable para una comida distendida, con aroma a brasa.",['RESTAURANT'],['positive']
"Una amplia carta, comida rica y con buena calidad precio, servicio correcto y atento y ambiente muy animado, lo recomiendo para culquier ocasión...","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
"Realmente me sorprendio porque no habia ido nunca, eramos un grupo de 20 personas y fue genial, sitio muy acogedor, decoracion moderna, comida de calidad buena... Y un precio economico para ser Barcelona.","['FOOD', 'RESTAURANT', 'AMBIENCE']","['positive', 'positive', 'positive']"
Totalmente recomendable.,['RESTAURANT'],['positive']
El servicio muy bueno tambien!,['SERVICE'],['positive']
Muy atentos.,['SERVICE'],['positive']
Buen servicio,['SERVICE'],['positive']
"Camareros atentos, comida abundante y buenisima.","['SERVICE', 'FOOD']","['positive', 'positive']"
Ambiente genial!,['AMBIENCE'],['positive']
Buenisimo!!,['FOOD'],['positive']
Mucha comida!,['FOOD'],['positive']
"Excelente relacion calidad/precio, raciones muy completas y ambiente muy agradable.","['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
El servicio perfecto.,['SERVICE'],['positive']
Perfecto calidad-precio.,['RESTAURANT'],['positive']
Todo muy correcto.,['RESTAURANT'],['positive']
"Pedimos el menú calçotada, y los calçots dejaron muchísimo que desear.",['FOOD'],['negative']
Eran muy pequeños en tamaño y algunos vacíos... ,['FOOD'],['negative']
No volveré por eso.,['RESTAURANT'],['negative']
La parrillada algo escasa...,['FOOD'],['negative']
Fuimos 2 personas a tomar el menú de calçotada y la verdad es que el servicio fue bueno y la comida también.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Nos gusto.,['RESTAURANT'],['positive']
Comimos muy bien.,['RESTAURANT'],['positive']
Calidad y cantidad.,['FOOD'],['positive']
Al llegar nos cambiaron a una mesa mejor que la que habían reservado inicialmente para que estuviéramos más tranquilos.,['SERVICE'],['positive']
Muy buen trato y nos pusieron extra de calçots sin cobrarlo.,['SERVICE'],['positive']
Muy buen recuerdo.,['RESTAURANT'],['positive']
Perfecto.,['RESTAURANT'],['positive']
"Atendiendo a la promoción, a mi juicio, ligeramente engañosa, en cuanto al precio de la carta ya que supera la media de 20-30 euros como se anuncia, sin realizar ningún exceso.",['RESTAURANT'],['negative']
"Nos gustó mucho el lugar, muy biuen ambiente, tranquilo, muy buen servicio.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Volveremos seguro!,['RESTAURANT'],['positive']
"Muy agradable, buena relación calidad precio y buena cocina.","['FOOD', 'RESTAURANT', 'AMBIENCE']","['positive', 'positive', 'positive']"
Repetiremos seguro.,['RESTAURANT'],['positive']
"Buen ambiente, buena comida, un sitio recomendable.","['FOOD', 'RESTAURANT', 'AMBIENCE']","['positive', 'positive', 'positive']"
"La verdad es que todo estuvo muy bien, servicio atento y todo según lo esperado.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
"Por poner alguna pega, la salsa de los calçots no era puramente romesco, pero estaba bien.",['FOOD'],['neutral']
Seguramente repetiremos.,['RESTAURANT'],['positive']
"Comida buena, servicio muy bueno, atención al cliente excelente.","['SERVICE', 'FOOD']","['positive', 'positive']"
Fuimos por la calçota y todo genial pero la salsa nos defraudó bastante sabia mucho a tomate.,"['RESTAURANT', 'FOOD']","['negative', 'positive']"
"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",['FOOD'],['negative']
"Lo temas todo muy bien, el precio muy correcto.",['RESTAURANT'],['positive']
"Servicio muy bueno, quedamos contentos de la calçotada.","['SERVICE', 'FOOD']","['positive', 'positive']"
Personal de sala muy atento y alimentos de calidad y bien cocinados.,"['SERVICE', 'FOOD']","['positive', 'positive']"
"Sitio agradable aunque le falta un ""algo""",['RESTAURANT'],['neutral']
Al servicio le falta bastante educacion.,['SERVICE'],['negative']
Hemos pedido una ración de mejillones al vapor que estaban sin limpiar y una ración de gambas en la que ni siquiera nos han puesto cubiertos.,['FOOD'],['negative']
Las gambas estaban buenas pero caras.,['FOOD'],['negative']
"No volveremos, nos quedamos con “La Casa de Mar”. ",['RESTAURANT'],['negative']
"He estado varias veces,el trato profesional y muy amable, en cuanto al producto, muy bien en calidad y cantidad, sin sorpresas ","['SERVICE', 'FOOD']","['positive', 'positive']"
"Es un sitio correcto, sin mas.",['RESTAURANT'],['neutral']
para donde esta el precio es estable y no te das un susto.. ,['RESTAURANT'],['neutral']
"Trato correcto,la comida lamentablemente mal desde un balalao gratinado crudo hasta una carrillera de vacuno recalentada en microondas y que se paso de calentamiento hasta quedar seca en las partes mas delgadas.","['SERVICE', 'FOOD']","['neutral', 'negative']"
"Hasta nunca amigos,que tengan suerte la necesitaran. ",['RESTAURANT'],['negative']
Primer plato simplon estilo cuartelero.,['FOOD'],['negative']
El segundo besugo salsa que solo contenia la cabeza.,['FOOD'],['negative']
"Devolucion a cocina,amabilidad de camarera,requerimiento de cuenta y adios.",['SERVICE'],['positive']
Mal sabor de boca tras haber leido las criticas sobre todo por salir sin comer.,['FOOD'],['negative']
Desde luego un desastre.,['RESTAURANT'],['negative']
para no volver ,['RESTAURANT'],['negative']
"No pude comentar, pero la verdad muy buen sitio, con platos contundentes.","['RESTAURANT', 'FOOD']","['positive', 'positive']"
"De primero teníamos una ensalada rosa, que estaba muy bien para compartir, para comer luego una guindillas (algunas picaban) y posteriormente huevos con foie.",['FOOD'],['positive']
"Para volver, sin duda. ",['RESTAURANT'],['positive']
El sitio no es de los que deslumbra con su decoración de lujo  pero tiene esa sobriedad de los sitios que saben que no les hace falta.,['RESTAURANT'],['neutral']
"Esta fue nuestra opción.Aparte de la comida pedida la casa invita a tres pequeños aperitivos en los cuales me gusto sobre manera el paté de anchoas.Los primeros elección del chef fueron un carpa-chio de pulpo, un bizcocho de setas pecs, unos langostinos y un canelos de perdiz escabechada.",['FOOD'],['positive']
En general a un gran nivel todos los platos que fueron individuales así que da igual el numero de personas de la mesa los entrantes serán los mismos.,['FOOD'],['positive']
"Tanto el solomillos ( mas que generoso el trozo ) como la presa, que son los dos únicos que probé tenían un toque perfecto de cocina ( según se pidió ) y por el resto de los comensales los demás platos tenían un gran nivel, siendo posible que el canelon de ternasco no fuera tan generosa la ración como en el resto de platos.",['FOOD'],['positive']
"Los postres volvieron a ser una degustacion de diferentes tipos de postres que también tenían el nivel muy alto, acorde con el resto de la cena.",['FOOD'],['positive']
Pero donde si que destaca este restaurante es sin duda en su EXTENSISIMA bodega con unos abanicos de precios mas que accesible para cualquier bolsillo ya que hay innumerables vinos que no pasan de los 20 euros aunque desde luego si buscamos algo mas de nivel desde luego el sitio y sobre todo su sumiller responden con gran eficacia y nivel.,['DRINKS'],['positive']
"Y no solo es la gran variedad de vinos de mesa ( tinto, blanco o cava ) si no que tiene una aun mas amplia variedad de vinos de otros tipos  ( olorosos , amontillados, PX , oportos, …) sin olvidar los coñac y otros licores incluyendo su carta de puros.",['DRINKS'],['positive']
"La cena estaba buenisima, es un menú muy, muy recomendable,  en el que destacaria el bacalao realmente gustoso y en su punto,y el postre.",['FOOD'],['positive']
"Nos atendieron fenomenal a pesar de nuestra pequeña “faena” al restaurantem ya que de diez personas que ibamos a ser, tuvimos por motivos de salúd 4 bajas y solo fuimos 6.",['SERVICE'],['positive']
PAra recomendar y repetir ,['RESTAURANT'],['positive']
Estuvimos cenando un sábado en enero y nos decepcionó bastante.,['RESTAURANT'],['negative']
El resto de platos no nos parecieron dignos de un restaurante de nivel.,['FOOD'],['negative']
"Me refiero a la pincelada de mostaza q acompañaba a la carrillera, que lejos de ser una pincelada, era mucha cantidad y cuando se juntaba con la carrillera y la patata mataba el sabor de estos ingredientes, q eran los protagonistas del plato.",['FOOD'],['negative']
Y poner “piedras” de esas q venden en tiendas turísticas como acompañamiento al café… ¡¡no tiene nombre!! ,['FOOD'],['negative']
Genial!!,['RESTAURANT'],['positive']
Todo estuvo muy bien ,['RESTAURANT'],['positive']
"Bien, todo correcto. ",['RESTAURANT'],['neutral']
"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion. ","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Una muy buena atención y una estupenda selección y preparación en los platos.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Excelente.,['RESTAURANT'],['positive']
Para repetir en otra buena ocasión que lo merezca. ,['RESTAURANT'],['positive']
Elegimos la opcion del menu cerrado más economico para 4 personas y decir que la calidad-precio de lo que obtuvimos fue deficiente.El menu consistió en un aperitivo de crema de anochas que estaba realmente conseguido.,['FOOD'],['negative']
Seguimos con un entrante de melon con jamon realmente diferente con helado que fue el mejor plato de la cena.,['FOOD'],['positive']
A continuación pasamos a una dorada que estaba buena pero que era realmente escasa en cantidades.,['FOOD'],['neutral']
Despues nos pusieron 3 albondigas de pollo de corral que fue sin duda el peor plato.,['FOOD'],['negative']
La salsa era un chilindron con cierto sabor a agarrado y las albondigas no dejaban de ser eso…albondigas.,['FOOD'],['negative']
Un plato asi como principal en un menu de 25 euros no parece normal.,['FOOD'],['negative']
Por último el postre fue un chocolate blanco a la canela con helado de platano casero y mousse de galleta que era simplemente correcto.,['FOOD'],['neutral']
"En resumen, calidad-precio para un menu de 25e deficiente y dudo mucho que volvamos a probar menus más caros. ","['RESTAURANT', 'FOOD']","['negative', 'negative']"
Uno de los mejores de Zaragoza.,['RESTAURANT'],['positive']
"Tanto por su historia, como por su cocina y su bodega.","['DRINKS', 'FOOD']","['positive', 'positive']"
Servicio profesional y cercano.,['SERVICE'],['positive']
Excelente atención y calidad ,"['SERVICE', 'FOOD']","['positive', 'positive']"
Todo muy correcto,['RESTAURANT'],['positive']
"Muy rica la comida, servicio rapidísimo y atento.","['SERVICE', 'FOOD']","['positive', 'positive']"
"Mis hijos quedaron encantados, y un precio razonable para esta parte del Ensanche.",['RESTAURANT'],['positive']
Óptimo restaurante tanto en calidad como en servicio.,['RESTAURANT'],['positive']
"Fue genial, nos atendieron muy bien y relacion calidad precio buenisima.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
El sitio muy bonito y como para un pequeño grupo como el que fuimos.,['AMBIENCE'],['positive']
"Los camareros muy atentos, y la comida excelente, lo recomendaré","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Buen restaurante para ir en grupo con los amigos o compañeros de trabajo !,['RESTAURANT'],['positive']
"buen ambiente , comida , atención y precio !!","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
El único inconveniente el ruido ... pero vaya ... todo estupendo !!,"['RESTAURANT', 'AMBIENCE']","['negative', 'positive']"
"Deliciosa comida, buen ambiente, precio correcto!","['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Calçots abundantes pero demasiado gruesos.,['FOOD'],['neutral']
Alcachofas brasa solo una mitad por persona.,['FOOD'],['negative']
Cordero muy escaso.,['FOOD'],['negative']
"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.","['SERVICE', 'FOOD']","['positive', 'positive']"
Muy bien adaptados los menús para parejas.,['FOOD'],['positive']
"Por poner algún ""pero"" diré que es una buena opción para grupos grandes antes que en pareja por el ruido ambiental.",['AMBIENCE'],['negative']
Por el resto todo fantástico.,['RESTAURANT'],['positive']
Calidad-precio muy bien.,['FOOD'],['positive']
Servico muy amable.,['SERVICE'],['positive']
Repetiremos.,['RESTAURANT'],['positive']
Es un Restaurante muy recomendable.,['RESTAURANT'],['positive']
Las carnes a la brasa son superiores.,['FOOD'],['positive']
El menú calçotada es muy completo.,['FOOD'],['positive']
"Cuando está lleno, la configuración del local amplifica el ruido.",['AMBIENCE'],['negative']
"Buen ambiente, la comida genial, bien situado.","['LOCATION', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive']"
Altamente recomendable.,['RESTAURANT'],['positive']
Es un lugar ideal para ir con un grupo de amigos.,['AMBIENCE'],['positive']
Seguro que volveremos.,['RESTAURANT'],['positive']
"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.","['AMBIENCE', 'FOOD']","['positive', 'positive']"
"El unico pero por decir algo, que el primer plato nos lo querian recoger casi sin haber terminado, pero luego todo estupendo.",['RESTAURANT'],['positive']
Muy recomendable,['RESTAURANT'],['positive']
"todo muy correcto, pero en principio no les constaba la reserva previamente hecha.",['RESTAURANT'],['neutral']
